module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),-1325620,nan
M17 [Vaccines],Measles Rubella(MR),1051720,nan
M17 [Vaccines],Measles Rubella(MR),303425,nan
M17 [Vaccines],Measles Rubella(MR),1044240,nan
M17 [Vaccines],Measles Rubella(MR),-1584548,nan
M18 [Family Planning],IUD 380 A,-86072,nan
M18 [Family Planning],IUD 380 A,28960,nan
M18 [Family Planning],IUD 380 A,9017,nan
M18 [Family Planning],IUD 380 A,13099,nan
M18 [Family Planning],IUD 380 A,-79228,nan
M18 [Family Planning],IUD 375 A,-908158,nan
M18 [Family Planning],IUD 375 A,77078,nan
M18 [Family Planning],IUD 375 A,66250,nan
M18 [Family Planning],IUD 375 A,457716,nan
M18 [Family Planning],IUD 375 A,-898286,nan
M18 [Family Planning],Condoms,5614580,nan
M18 [Family Planning],Condoms,1580300,nan
M18 [Family Planning],Condoms,1055569,nan
M18 [Family Planning],Condoms,2756430,nan
M18 [Family Planning],Condoms,3382881,nan
M18 [Family Planning],Oral Contraceptive,490250,nan
M18 [Family Planning],Oral Contraceptive,518005,nan
M18 [Family Planning],Oral Contraceptive,112440,nan
M18 [Family Planning],Oral Contraceptive,206145,nan
M18 [Family Planning],Oral Contraceptive,689670,nan
M18 [Family Planning],Emergency Contraceptive Pills,370898,nan
M18 [Family Planning],Emergency Contraceptive Pills,82160,nan
M18 [Family Planning],Emergency Contraceptive Pills,67550,nan
M18 [Family Planning],Emergency Contraceptive Pills,95428,nan
M18 [Family Planning],Emergency Contraceptive Pills,290080,nan
M18 [Family Planning],Centchroman weekly pills,1698174,nan
M18 [Family Planning],Centchroman weekly pills,617133,nan
M18 [Family Planning],Centchroman weekly pills,164094,nan
M18 [Family Planning],Centchroman weekly pills,164184,nan
M18 [Family Planning],Centchroman weekly pills,1972629,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1147,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1800,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),679,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2268,nan
M18 [Family Planning],Tubal rings,99595,nan
M18 [Family Planning],Tubal rings,8220,nan
M18 [Family Planning],Tubal rings,5954,nan
M18 [Family Planning],Tubal rings,8499,nan
M18 [Family Planning],Tubal rings,93362,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),1024900,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),811320,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),229580,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),339410,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),1267230,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),209779490,nan
M19 [Other Items],IFA tablets ( Adult),143832150,nan
M19 [Other Items],IFA tablets ( Adult),3593200,nan
M19 [Other Items],IFA tablets ( Adult),132175030,nan
M19 [Other Items],IFA tablets ( Adult),217843410,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),97830880,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),29630000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),39144436,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),88181444,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),55403585,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),42278300,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),40950308,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),56731577,nan
M19 [Other Items],IFA Syrup (Paediatric),2615105,nan
M19 [Other Items],IFA Syrup (Paediatric),1892915,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),1819739,nan
M19 [Other Items],IFA Syrup (Paediatric),2688281,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,56600,nan
M19 [Other Items],Vit A syrup,232089,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,220231,nan
M19 [Other Items],Vit A syrup,68458,nan
M19 [Other Items],ORS (New WHO),15826881,nan
M19 [Other Items],ORS (New WHO),1821890,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),3282845,nan
M19 [Other Items],ORS (New WHO),14365926,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,2622000,nan
M19 [Other Items],Zinc 20 mg tablet,3700900,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,3699950,nan
M19 [Other Items],Zinc 20 mg tablet,2510950,nan
M19 [Other Items],Albendazole 400 mg tablet,4309027,nan
M19 [Other Items],Albendazole 400 mg tablet,4708230,nan
M19 [Other Items],Albendazole 400 mg tablet,124,nan
M19 [Other Items],Albendazole 400 mg tablet,4970139,nan
M19 [Other Items],Albendazole 400 mg tablet,4507974,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1527890,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1488800,nan
M20 [Syringes],Syringes - 0.1 ml (AD),426150,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1438000,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1152540,nan
M20 [Syringes],Syringes - 0.5 ml (AD),4330595,nan
M20 [Syringes],Syringes - 0.5 ml (AD),17579210,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1056656,nan
M20 [Syringes],Syringes - 0.5 ml (AD),21482082,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-628933,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1244879,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),310820,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),20100,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),362293,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1173306,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),211392,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,4022,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,3987,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,24709,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,21292,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,5136,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,4888,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,17312,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,13376,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,61336,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,1045,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),23460,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,12626653,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,12561375,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,1671907,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,1640463,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,234834,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,60806,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,2538966,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,68046,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,803341,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,19882184,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2616944,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,168955,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,9599,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,356,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,147,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),347,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,137385,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,135177,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,134200,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,93010,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,15681,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,109627,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,24746,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,24374,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,6058,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,3159,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,4043,nan
