module,items,urban,rural
M17 [Vaccines],Inactivated Polio Vaccine,298255,nan
M17 [Vaccines],Measles Rubella(MR),-587530,nan
M17 [Vaccines],Measles Rubella(MR),1488330,nan
M17 [Vaccines],Measles Rubella(MR),92270,nan
M17 [Vaccines],Measles Rubella(MR),1535680,nan
M17 [Vaccines],Measles Rubella(MR),-727150,nan
M18 [Family Planning],IUD 380 A,140632,nan
M18 [Family Planning],IUD 380 A,51036,nan
M18 [Family Planning],IUD 380 A,1930,nan
M18 [Family Planning],IUD 380 A,48901,nan
M18 [Family Planning],IUD 380 A,140837,nan
M18 [Family Planning],IUD 375 A,86578,nan
M18 [Family Planning],IUD 375 A,45680,nan
M18 [Family Planning],IUD 375 A,1200,nan
M18 [Family Planning],IUD 375 A,42568,nan
M18 [Family Planning],IUD 375 A,88490,nan
M18 [Family Planning],Condoms,8290025,nan
M18 [Family Planning],Condoms,4637234,nan
M18 [Family Planning],Condoms,106660,nan
M18 [Family Planning],Condoms,4657563,nan
M18 [Family Planning],Condoms,8163036,nan
M18 [Family Planning],Oral Contraceptive,546434,nan
M18 [Family Planning],Oral Contraceptive,341130,nan
M18 [Family Planning],Oral Contraceptive,7260,nan
M18 [Family Planning],Oral Contraceptive,389985,nan
M18 [Family Planning],Oral Contraceptive,490319,nan
M18 [Family Planning],Emergency Contraceptive Pills,-90906,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,21682,nan
M18 [Family Planning],Emergency Contraceptive Pills,-112233,nan
M18 [Family Planning],Centchroman weekly pills,702994,nan
M18 [Family Planning],Centchroman weekly pills,442571,nan
M18 [Family Planning],Centchroman weekly pills,7200,nan
M18 [Family Planning],Centchroman weekly pills,615153,nan
M18 [Family Planning],Centchroman weekly pills,523212,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),6117,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2678,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2743,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),6052,nan
M18 [Family Planning],Tubal rings,96906,nan
M18 [Family Planning],Tubal rings,4202,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,4300,nan
M18 [Family Planning],Tubal rings,96808,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),574556,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),520053,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),25850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),395554,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),673205,nan
M19 [Other Items],Gloves,240000,nan
M19 [Other Items],Gloves,103267,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,60452,nan
M19 [Other Items],Gloves,282815,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),117749800,nan
M19 [Other Items],IFA tablets ( Adult),38382110,nan
M19 [Other Items],IFA tablets ( Adult),3151310,nan
M19 [Other Items],IFA tablets ( Adult),41975800,nan
M19 [Other Items],IFA tablets ( Adult),111004800,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),130512439,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),125722205,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),3175000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),119399871,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),133659773,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),275556046,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),68749823,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),3575000,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),63757009,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),276973860,nan
M19 [Other Items],IFA Syrup (Paediatric),4630531,nan
M19 [Other Items],IFA Syrup (Paediatric),3590220,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),2993991,nan
M19 [Other Items],IFA Syrup (Paediatric),5226760,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,72383,nan
M19 [Other Items],Vit A syrup,24725,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,42238,nan
M19 [Other Items],Vit A syrup,54870,nan
M19 [Other Items],ORS (New WHO),8324806,nan
M19 [Other Items],ORS (New WHO),5401114,nan
M19 [Other Items],ORS (New WHO),153000,nan
M19 [Other Items],ORS (New WHO),3690680,nan
M19 [Other Items],ORS (New WHO),9882240,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,2482450,nan
M19 [Other Items],Zinc 20 mg tablet,1618925,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,974050,nan
M19 [Other Items],Zinc 20 mg tablet,3127325,nan
M19 [Other Items],Albendazole 400 mg tablet,1016765,nan
M19 [Other Items],Albendazole 400 mg tablet,4976900,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,3920902,nan
M19 [Other Items],Albendazole 400 mg tablet,2072763,nan
M19 [Other Items],Calcium Tablets,20075106,nan
M19 [Other Items],Calcium Tablets,12935028,nan
M19 [Other Items],Calcium Tablets,282500,nan
M19 [Other Items],Calcium Tablets,7346800,nan
M19 [Other Items],Calcium Tablets,25380834,nan
M20 [Syringes],Syringes - 0.1 ml (AD),4462325,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3427500,nan
M20 [Syringes],Syringes - 0.1 ml (AD),67050,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2435100,nan
M20 [Syringes],Syringes - 0.1 ml (AD),5301075,nan
M20 [Syringes],Syringes - 0.5 ml (AD),21348566,nan
M20 [Syringes],Syringes - 0.5 ml (AD),17986630,nan
M20 [Syringes],Syringes - 0.5 ml (AD),554360,nan
M20 [Syringes],Syringes - 0.5 ml (AD),14175110,nan
M20 [Syringes],Syringes - 0.5 ml (AD),24605726,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),2164293,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),933400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),12300,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),732135,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),2353258,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),260798,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,163160,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,447476,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,85392,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,75937,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,21415,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,19732,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,44695,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,36868,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,228529,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,3573,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),63696,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,23248687,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,23737887,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,2236046,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,2477309,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,559919,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,73136,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,13580841,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,1261,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,2558218,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,34052667,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2568714,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,496175,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,363253,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,368,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,321,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),339,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,255721,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,254658,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,248717,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,180541,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,51311,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,208828,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,41697,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,40008,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,18688,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,12597,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,8952,nan
