module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),69775,nan
M17 [Vaccines],Measles Rubella(MR),550410,nan
M17 [Vaccines],Measles Rubella(MR),-2005535,nan
M18 [Family Planning],IUD 380 A,32642,nan
M18 [Family Planning],IUD 380 A,16160,nan
M18 [Family Planning],IUD 380 A,200,nan
M18 [Family Planning],IUD 380 A,13772,nan
M18 [Family Planning],IUD 380 A,34830,nan
M18 [Family Planning],IUD 375 A,33728,nan
M18 [Family Planning],IUD 375 A,17830,nan
M18 [Family Planning],IUD 375 A,0,nan
M18 [Family Planning],IUD 375 A,14158,nan
M18 [Family Planning],IUD 375 A,37400,nan
M18 [Family Planning],Condoms,2665312,nan
M18 [Family Planning],Condoms,1644514,nan
M18 [Family Planning],Condoms,100880,nan
M18 [Family Planning],Condoms,1289460,nan
M18 [Family Planning],Condoms,2919486,nan
M18 [Family Planning],Oral Contraceptive,262480,nan
M18 [Family Planning],Oral Contraceptive,203630,nan
M18 [Family Planning],Oral Contraceptive,200,nan
M18 [Family Planning],Oral Contraceptive,165446,nan
M18 [Family Planning],Oral Contraceptive,300464,nan
M18 [Family Planning],Emergency Contraceptive Pills,-16933,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,19928,nan
M18 [Family Planning],Emergency Contraceptive Pills,-36506,nan
M18 [Family Planning],Centchroman weekly pills,467496,nan
M18 [Family Planning],Centchroman weekly pills,7200,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,178617,nan
M18 [Family Planning],Centchroman weekly pills,296079,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1931,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2208,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1232,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2907,nan
M18 [Family Planning],Tubal rings,37401,nan
M18 [Family Planning],Tubal rings,4201,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,100,nan
M18 [Family Planning],Tubal rings,41502,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),39050,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),13490,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),36020,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),15670,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,67,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,2,nan
M19 [Other Items],Gloves,65,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),32668850,nan
M19 [Other Items],IFA tablets ( Adult),300000,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),11548350,nan
M19 [Other Items],IFA tablets ( Adult),21420500,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),11662336,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),6610010,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),7707319,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),10565027,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),165777729,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),46564517,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),29260444,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),183081802,nan
M19 [Other Items],IFA Syrup (Paediatric),2657090,nan
M19 [Other Items],IFA Syrup (Paediatric),1176240,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),423525,nan
M19 [Other Items],IFA Syrup (Paediatric),3409805,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,52999,nan
M19 [Other Items],Vit A syrup,657,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,11617,nan
M19 [Other Items],Vit A syrup,42039,nan
M19 [Other Items],ORS (New WHO),4068687,nan
M19 [Other Items],ORS (New WHO),1563785,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),1352235,nan
M19 [Other Items],ORS (New WHO),4280237,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,287500,nan
M19 [Other Items],Zinc 20 mg tablet,202850,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,108850,nan
M19 [Other Items],Zinc 20 mg tablet,381500,nan
M19 [Other Items],Albendazole 400 mg tablet,906597,nan
M19 [Other Items],Albendazole 400 mg tablet,4000,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,24402,nan
M19 [Other Items],Albendazole 400 mg tablet,886195,nan
M19 [Other Items],Calcium Tablets,4600,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,4600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1742710,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2488400,nan
M20 [Syringes],Syringes - 0.1 ml (AD),29100,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1169245,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2946165,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1836166,nan
M20 [Syringes],Syringes - 0.5 ml (AD),10032570,nan
M20 [Syringes],Syringes - 0.5 ml (AD),522710,nan
M20 [Syringes],Syringes - 0.5 ml (AD),6498130,nan
M20 [Syringes],Syringes - 0.5 ml (AD),4847896,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),742120,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),413200,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),3000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),274080,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),878240,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),95730,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,8228,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,11018,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,32749,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,28811,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,8453,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,8121,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,17265,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,13537,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,86974,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,1391,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),25238,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,8134028,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,8892190,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,211633,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,265128,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,191273,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,4925,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,5153831,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,1261,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,1046852,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,12519397,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,339242,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,286170,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,327648,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,127,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,98,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),124,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,92519,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,92769,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,90558,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,67146,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,18966,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,78994,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,14837,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,13936,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,6565,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,4680,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,3322,nan
