module,items,urban,rural
M18 [Family Planning],IUD 380 A,6828,nan
M18 [Family Planning],IUD 380 A,2160,nan
M18 [Family Planning],IUD 380 A,0,nan
M18 [Family Planning],IUD 380 A,810,nan
M18 [Family Planning],IUD 380 A,8178,nan
M18 [Family Planning],IUD 375 A,5788,nan
M18 [Family Planning],IUD 375 A,550,nan
M18 [Family Planning],IUD 375 A,0,nan
M18 [Family Planning],IUD 375 A,58,nan
M18 [Family Planning],IUD 375 A,6280,nan
M18 [Family Planning],Condoms,452690,nan
M18 [Family Planning],Condoms,296714,nan
M18 [Family Planning],Condoms,0,nan
M18 [Family Planning],Condoms,82160,nan
M18 [Family Planning],Condoms,667244,nan
M18 [Family Planning],Oral Contraceptive,85100,nan
M18 [Family Planning],Oral Contraceptive,11100,nan
M18 [Family Planning],Oral Contraceptive,0,nan
M18 [Family Planning],Oral Contraceptive,48800,nan
M18 [Family Planning],Oral Contraceptive,47400,nan
M18 [Family Planning],Emergency Contraceptive Pills,4262,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,0,nan
M18 [Family Planning],Emergency Contraceptive Pills,11100,nan
M18 [Family Planning],Emergency Contraceptive Pills,-4183,nan
M18 [Family Planning],Centchroman weekly pills,221934,nan
M18 [Family Planning],Centchroman weekly pills,7200,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,81600,nan
M18 [Family Planning],Centchroman weekly pills,147534,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),174,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),174,nan
M18 [Family Planning],Tubal rings,6200,nan
M18 [Family Planning],Tubal rings,4200,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,10400,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),24290,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),13490,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),0,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),6200,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),31580,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),14449100,nan
M19 [Other Items],IFA tablets ( Adult),300000,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),2350000,nan
M19 [Other Items],IFA tablets ( Adult),12399100,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),2184676,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),4549264,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),1390504,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),5343436,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),30813098,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),31606108,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),2976808,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),59442398,nan
M19 [Other Items],IFA Syrup (Paediatric),318758,nan
M19 [Other Items],IFA Syrup (Paediatric),829661,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),141900,nan
M19 [Other Items],IFA Syrup (Paediatric),1006519,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,22941,nan
M19 [Other Items],Vit A syrup,657,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,525,nan
M19 [Other Items],Vit A syrup,23073,nan
M19 [Other Items],ORS (New WHO),2306788,nan
M19 [Other Items],ORS (New WHO),1230660,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),364600,nan
M19 [Other Items],ORS (New WHO),3172848,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1000,nan
M19 [Other Items],Zinc 20 mg tablet,158350,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,12350,nan
M19 [Other Items],Zinc 20 mg tablet,147000,nan
M19 [Other Items],Albendazole 400 mg tablet,889147,nan
M19 [Other Items],Albendazole 400 mg tablet,4000,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,13976,nan
M19 [Other Items],Albendazole 400 mg tablet,879171,nan
M19 [Other Items],Calcium Tablets,4600,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,4600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),-542760,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1316600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),28450,nan
M20 [Syringes],Syringes - 0.1 ml (AD),354380,nan
M20 [Syringes],Syringes - 0.1 ml (AD),391010,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-1307608,nan
M20 [Syringes],Syringes - 0.5 ml (AD),4804680,nan
M20 [Syringes],Syringes - 0.5 ml (AD),318390,nan
M20 [Syringes],Syringes - 0.5 ml (AD),2871670,nan
M20 [Syringes],Syringes - 0.5 ml (AD),307012,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),83020,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),93670,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),0,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),21690,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),155000,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),22555,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,1747,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,2706,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,10298,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,9215,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,2337,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,2295,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,4723,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,3825,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,27264,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,440,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),7503,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,2097432,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,2281459,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,196189,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,248684,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,43894,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,2913,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,1423671,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,184,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,287069,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,3343476,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,317730,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,219622,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,247384,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,27,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,20,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),24,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,23634,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,23440,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,22975,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,17846,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,4922,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,21478,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,3219,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,3139,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,1490,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,1018,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,701,nan
