module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),69775,nan
M17 [Vaccines],Measles Rubella(MR),394400,nan
M17 [Vaccines],Measles Rubella(MR),-2168715,nan
M18 [Family Planning],IUD 380 A,20258,nan
M18 [Family Planning],IUD 380 A,12560,nan
M18 [Family Planning],IUD 380 A,200,nan
M18 [Family Planning],IUD 380 A,5926,nan
M18 [Family Planning],IUD 380 A,26692,nan
M18 [Family Planning],IUD 375 A,23568,nan
M18 [Family Planning],IUD 375 A,17830,nan
M18 [Family Planning],IUD 375 A,0,nan
M18 [Family Planning],IUD 375 A,13458,nan
M18 [Family Planning],IUD 375 A,27940,nan
M18 [Family Planning],Condoms,1566298,nan
M18 [Family Planning],Condoms,1644514,nan
M18 [Family Planning],Condoms,100880,nan
M18 [Family Planning],Condoms,806660,nan
M18 [Family Planning],Condoms,2303272,nan
M18 [Family Planning],Oral Contraceptive,130600,nan
M18 [Family Planning],Oral Contraceptive,165630,nan
M18 [Family Planning],Oral Contraceptive,200,nan
M18 [Family Planning],Oral Contraceptive,91800,nan
M18 [Family Planning],Oral Contraceptive,204230,nan
M18 [Family Planning],Emergency Contraceptive Pills,-6583,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,17155,nan
M18 [Family Planning],Emergency Contraceptive Pills,-23383,nan
M18 [Family Planning],Centchroman weekly pills,402950,nan
M18 [Family Planning],Centchroman weekly pills,7200,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,121524,nan
M18 [Family Planning],Centchroman weekly pills,288626,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),261,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1968,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),298,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1931,nan
M18 [Family Planning],Tubal rings,27000,nan
M18 [Family Planning],Tubal rings,4201,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,31201,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),42130,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),13490,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),24600,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),30170,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,67,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,2,nan
M19 [Other Items],Gloves,65,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),29559150,nan
M19 [Other Items],IFA tablets ( Adult),300000,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),11148350,nan
M19 [Other Items],IFA tablets ( Adult),18710800,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),9421140,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),5975402,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),4848806,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),10547736,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),120655391,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),46069913,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),13638774,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),153086530,nan
M19 [Other Items],IFA Syrup (Paediatric),1877448,nan
M19 [Other Items],IFA Syrup (Paediatric),1040550,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),312090,nan
M19 [Other Items],IFA Syrup (Paediatric),2605908,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,45402,nan
M19 [Other Items],Vit A syrup,657,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,6246,nan
M19 [Other Items],Vit A syrup,39813,nan
M19 [Other Items],ORS (New WHO),3605354,nan
M19 [Other Items],ORS (New WHO),1563785,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),1243380,nan
M19 [Other Items],ORS (New WHO),3925759,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,222000,nan
M19 [Other Items],Zinc 20 mg tablet,202850,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,105350,nan
M19 [Other Items],Zinc 20 mg tablet,319500,nan
M19 [Other Items],Albendazole 400 mg tablet,902597,nan
M19 [Other Items],Albendazole 400 mg tablet,4000,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,19426,nan
M19 [Other Items],Albendazole 400 mg tablet,887171,nan
M19 [Other Items],Calcium Tablets,4600,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,4600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),907330,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2358600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),29100,nan
M20 [Syringes],Syringes - 0.1 ml (AD),806360,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2430470,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-1834424,nan
M20 [Syringes],Syringes - 0.5 ml (AD),9241570,nan
M20 [Syringes],Syringes - 0.5 ml (AD),522710,nan
M20 [Syringes],Syringes - 0.5 ml (AD),5003510,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1880926,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),481720,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),329670,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),3000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),146860,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),661530,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),70161,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,5496,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,6528,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,25485,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,22385,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,6616,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,6539,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,13053,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,10138,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,68675,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,991,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),19479,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,6102310,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,6663460,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,196189,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,248684,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,138061,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,2913,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,3943450,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,1159,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,831213,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,9540041,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,318242,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,265957,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,247852,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,99,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,83,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),85,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,69752,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,70187,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,68800,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,52071,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,14424,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,61159,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,11183,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,10331,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,4715,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,3490,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,2438,nan
