module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),1637370,nan
M17 [Vaccines],Measles Rubella(MR),434635,nan
M17 [Vaccines],Measles Rubella(MR),1561520,nan
M17 [Vaccines],Measles Rubella(MR),1477600,nan
M18 [Family Planning],IUD 380 A,185424,nan
M18 [Family Planning],IUD 380 A,9200,nan
M18 [Family Planning],IUD 380 A,55030,nan
M18 [Family Planning],IUD 380 A,38151,nan
M18 [Family Planning],IUD 380 A,101443,nan
M18 [Family Planning],IUD 375 A,50199,nan
M18 [Family Planning],IUD 375 A,2825,nan
M18 [Family Planning],IUD 375 A,37510,nan
M18 [Family Planning],IUD 375 A,18489,nan
M18 [Family Planning],IUD 375 A,-2975,nan
M18 [Family Planning],Condoms,-877660,nan
M18 [Family Planning],Condoms,6840,nan
M18 [Family Planning],Condoms,1848490,nan
M18 [Family Planning],Condoms,1153200,nan
M18 [Family Planning],Condoms,-3872510,nan
M18 [Family Planning],Oral Contraceptive,450710,nan
M18 [Family Planning],Oral Contraceptive,15100,nan
M18 [Family Planning],Oral Contraceptive,40260,nan
M18 [Family Planning],Oral Contraceptive,146405,nan
M18 [Family Planning],Oral Contraceptive,279145,nan
M18 [Family Planning],Emergency Contraceptive Pills,105192,nan
M18 [Family Planning],Emergency Contraceptive Pills,41150,nan
M18 [Family Planning],Emergency Contraceptive Pills,30339,nan
M18 [Family Planning],Emergency Contraceptive Pills,15353,nan
M18 [Family Planning],Emergency Contraceptive Pills,100650,nan
M18 [Family Planning],Centchroman weekly pills,2033823,nan
M18 [Family Planning],Centchroman weekly pills,560238,nan
M18 [Family Planning],Centchroman weekly pills,470888,nan
M18 [Family Planning],Centchroman weekly pills,121312,nan
M18 [Family Planning],Centchroman weekly pills,2001861,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),322,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),750,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),220,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),-648,nan
M18 [Family Planning],Tubal rings,8800,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,400,nan
M18 [Family Planning],Tubal rings,370,nan
M18 [Family Planning],Tubal rings,8030,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),545020,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),18790,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),284030,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),149180,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),130600,nan
M19 [Other Items],Gloves,85705,nan
M19 [Other Items],Gloves,263325,nan
M19 [Other Items],Gloves,8900,nan
M19 [Other Items],Gloves,280033,nan
M19 [Other Items],Gloves,60097,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),5352650,nan
M19 [Other Items],IFA tablets ( Adult),5169900,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),2771550,nan
M19 [Other Items],IFA tablets ( Adult),7751000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),152204342,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),15043000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),10157804,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),17455262,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),139634276,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),78472577,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),819047,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),2225292,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),5037452,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),72028880,nan
M19 [Other Items],IFA Syrup (Paediatric),5330449,nan
M19 [Other Items],IFA Syrup (Paediatric),1508995,nan
M19 [Other Items],IFA Syrup (Paediatric),1193346,nan
M19 [Other Items],IFA Syrup (Paediatric),1831276,nan
M19 [Other Items],IFA Syrup (Paediatric),3814822,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),22150,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4050,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),18100,nan
M19 [Other Items],Vit A syrup,60790,nan
M19 [Other Items],Vit A syrup,65319,nan
M19 [Other Items],Vit A syrup,4529,nan
M19 [Other Items],Vit A syrup,58153,nan
M19 [Other Items],Vit A syrup,63427,nan
M19 [Other Items],ORS (New WHO),10114085,nan
M19 [Other Items],ORS (New WHO),753890,nan
M19 [Other Items],ORS (New WHO),66280,nan
M19 [Other Items],ORS (New WHO),1715415,nan
M19 [Other Items],ORS (New WHO),9086280,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1398664,nan
M19 [Other Items],Zinc 20 mg tablet,169000,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,270288,nan
M19 [Other Items],Zinc 20 mg tablet,1297376,nan
M19 [Other Items],Albendazole 400 mg tablet,5398532,nan
M19 [Other Items],Albendazole 400 mg tablet,5131950,nan
M19 [Other Items],Albendazole 400 mg tablet,647980,nan
M19 [Other Items],Albendazole 400 mg tablet,4122300,nan
M19 [Other Items],Albendazole 400 mg tablet,5760202,nan
M19 [Other Items],Calcium Tablets,1094550,nan
M19 [Other Items],Calcium Tablets,285000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,477000,nan
M19 [Other Items],Calcium Tablets,902550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3109844,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2182030,nan
M20 [Syringes],Syringes - 0.1 ml (AD),222130,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1710290,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3359454,nan
M20 [Syringes],Syringes - 0.5 ml (AD),7295400,nan
M20 [Syringes],Syringes - 0.5 ml (AD),5140610,nan
M20 [Syringes],Syringes - 0.5 ml (AD),270320,nan
M20 [Syringes],Syringes - 0.5 ml (AD),3991450,nan
M20 [Syringes],Syringes - 0.5 ml (AD),8035440,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),995466,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),672710,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),46400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),542507,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1079269,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),165925,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,2608,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,2416,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,1583,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,1318,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,312,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,292,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,3615,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,3069,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,6970,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,297,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),5658,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,7444079,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,7331318,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,4092034,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,4204600,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,1388881,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,152823,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,347616,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,6215892,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2284564,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,1086074,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,89240,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,342,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,216,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),323,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,192827,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,189407,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,190841,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,92540,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,25916,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,161406,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,23387,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,19347,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,3218,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,3315,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,4287,nan
