module,items,urban,rural
M17 [Vaccines],Inactivated Polio Vaccine,-1764805,nan
M17 [Vaccines],Measles Rubella(MR),-3017295,nan
M17 [Vaccines],Measles Rubella(MR),1816740,nan
M17 [Vaccines],Measles Rubella(MR),592130,nan
M17 [Vaccines],Measles Rubella(MR),1774930,nan
M17 [Vaccines],Measles Rubella(MR),-3530598,nan
M18 [Family Planning],IUD 380 A,-71868,nan
M18 [Family Planning],IUD 380 A,33160,nan
M18 [Family Planning],IUD 380 A,16347,nan
M18 [Family Planning],IUD 380 A,29781,nan
M18 [Family Planning],IUD 380 A,-84836,nan
M18 [Family Planning],IUD 375 A,-890330,nan
M18 [Family Planning],IUD 375 A,78178,nan
M18 [Family Planning],IUD 375 A,70640,nan
M18 [Family Planning],IUD 375 A,467810,nan
M18 [Family Planning],IUD 375 A,-892942,nan
M18 [Family Planning],Condoms,8882358,nan
M18 [Family Planning],Condoms,2239352,nan
M18 [Family Planning],Condoms,1111598,nan
M18 [Family Planning],Condoms,4378770,nan
M18 [Family Planning],Condoms,5729262,nan
M18 [Family Planning],Oral Contraceptive,1018370,nan
M18 [Family Planning],Oral Contraceptive,695005,nan
M18 [Family Planning],Oral Contraceptive,133320,nan
M18 [Family Planning],Oral Contraceptive,539755,nan
M18 [Family Planning],Oral Contraceptive,1049300,nan
M18 [Family Planning],Emergency Contraceptive Pills,463415,nan
M18 [Family Planning],Emergency Contraceptive Pills,89960,nan
M18 [Family Planning],Emergency Contraceptive Pills,95830,nan
M18 [Family Planning],Emergency Contraceptive Pills,146356,nan
M18 [Family Planning],Emergency Contraceptive Pills,313889,nan
M18 [Family Planning],Centchroman weekly pills,3063616,nan
M18 [Family Planning],Centchroman weekly pills,628933,nan
M18 [Family Planning],Centchroman weekly pills,251788,nan
M18 [Family Planning],Centchroman weekly pills,492606,nan
M18 [Family Planning],Centchroman weekly pills,2976955,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2634,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1840,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),150,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1660,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2664,nan
M18 [Family Planning],Tubal rings,117891,nan
M18 [Family Planning],Tubal rings,8220,nan
M18 [Family Planning],Tubal rings,11908,nan
M18 [Family Planning],Tubal rings,8499,nan
M18 [Family Planning],Tubal rings,105704,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),1616440,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),821320,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),376960,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),622600,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),1438200,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,3408,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,3408,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),345298610,nan
M19 [Other Items],IFA tablets ( Adult),166516150,nan
M19 [Other Items],IFA tablets ( Adult),3593200,nan
M19 [Other Items],IFA tablets ( Adult),175091100,nan
M19 [Other Items],IFA tablets ( Adult),334330460,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135717157,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),45170800,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),62367196,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),118385761,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),120108112,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),144293306,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),2424900,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),103968975,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),158007543,nan
M19 [Other Items],IFA Syrup (Paediatric),4769455,nan
M19 [Other Items],IFA Syrup (Paediatric),3689373,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),3204249,nan
M19 [Other Items],IFA Syrup (Paediatric),5195254,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,63764,nan
M19 [Other Items],Vit A syrup,233653,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,223422,nan
M19 [Other Items],Vit A syrup,73995,nan
M19 [Other Items],ORS (New WHO),19939974,nan
M19 [Other Items],ORS (New WHO),2547225,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),4031818,nan
M19 [Other Items],ORS (New WHO),18153811,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,2658000,nan
M19 [Other Items],Zinc 20 mg tablet,3736900,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,3699950,nan
M19 [Other Items],Zinc 20 mg tablet,2546950,nan
M19 [Other Items],Albendazole 400 mg tablet,7892771,nan
M19 [Other Items],Albendazole 400 mg tablet,10160130,nan
M19 [Other Items],Albendazole 400 mg tablet,124,nan
M19 [Other Items],Albendazole 400 mg tablet,8779789,nan
M19 [Other Items],Albendazole 400 mg tablet,9917968,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M20 [Syringes],Syringes - 0.1 ml (AD),448100,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1897400,nan
M20 [Syringes],Syringes - 0.1 ml (AD),440950,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2110100,nan
M20 [Syringes],Syringes - 0.1 ml (AD),-205550,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-1465457,nan
M20 [Syringes],Syringes - 0.5 ml (AD),29076250,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1215276,nan
M20 [Syringes],Syringes - 0.5 ml (AD),31591932,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-5196415,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1950559,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),501020,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),27800,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),607313,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1816466,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),325435,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,5930,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,7811,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,53317,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,46610,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,11713,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,11061,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,33175,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,25690,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,132932,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,1903,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),45310,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,21413507,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,21352160,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,1671907,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,1640463,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,366810,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,80408,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,8557729,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,781924,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,1877704,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,34389152,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2616944,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,306008,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,24777,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,539,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,468,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),476,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,241089,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,237579,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,237411,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,165379,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,31066,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,186965,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,43593,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,43175,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,11642,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,5714,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,6350,nan
