module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),-938205,nan
M17 [Vaccines],Measles Rubella(MR),1188105,nan
M17 [Vaccines],Measles Rubella(MR),92270,nan
M17 [Vaccines],Measles Rubella(MR),1240090,nan
M17 [Vaccines],Measles Rubella(MR),-1082460,nan
M18 [Family Planning],IUD 380 A,128064,nan
M18 [Family Planning],IUD 380 A,51036,nan
M18 [Family Planning],IUD 380 A,680,nan
M18 [Family Planning],IUD 380 A,46701,nan
M18 [Family Planning],IUD 380 A,131719,nan
M18 [Family Planning],IUD 375 A,84143,nan
M18 [Family Planning],IUD 375 A,45680,nan
M18 [Family Planning],IUD 375 A,0,nan
M18 [Family Planning],IUD 375 A,41588,nan
M18 [Family Planning],IUD 375 A,88235,nan
M18 [Family Planning],Condoms,8304385,nan
M18 [Family Planning],Condoms,4481714,nan
M18 [Family Planning],Condoms,106400,nan
M18 [Family Planning],Condoms,4636923,nan
M18 [Family Planning],Condoms,8042776,nan
M18 [Family Planning],Oral Contraceptive,573634,nan
M18 [Family Planning],Oral Contraceptive,341130,nan
M18 [Family Planning],Oral Contraceptive,660,nan
M18 [Family Planning],Oral Contraceptive,389785,nan
M18 [Family Planning],Oral Contraceptive,524319,nan
M18 [Family Planning],Emergency Contraceptive Pills,-68162,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,21682,nan
M18 [Family Planning],Emergency Contraceptive Pills,-89489,nan
M18 [Family Planning],Centchroman weekly pills,807722,nan
M18 [Family Planning],Centchroman weekly pills,442571,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,606613,nan
M18 [Family Planning],Centchroman weekly pills,643680,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),6012,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2678,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2682,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),6008,nan
M18 [Family Planning],Tubal rings,84704,nan
M18 [Family Planning],Tubal rings,4202,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,4300,nan
M18 [Family Planning],Tubal rings,84606,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),367602,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),505053,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),25850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),307741,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),539064,nan
M19 [Other Items],Gloves,100000,nan
M19 [Other Items],Gloves,103267,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,20452,nan
M19 [Other Items],Gloves,182815,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),95054200,nan
M19 [Other Items],IFA tablets ( Adult),37757110,nan
M19 [Other Items],IFA tablets ( Adult),3151310,nan
M19 [Other Items],IFA tablets ( Adult),35907350,nan
M19 [Other Items],IFA tablets ( Adult),93752650,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),125848869,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),121391677,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),3175000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),115293809,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),128771737,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),260463952,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),67761139,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),3575000,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),61517813,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),263132278,nan
M19 [Other Items],IFA Syrup (Paediatric),4081958,nan
M19 [Other Items],IFA Syrup (Paediatric),2665155,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),2515576,nan
M19 [Other Items],IFA Syrup (Paediatric),4231537,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,61455,nan
M19 [Other Items],Vit A syrup,10437,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,20914,nan
M19 [Other Items],Vit A syrup,50978,nan
M19 [Other Items],ORS (New WHO),6399637,nan
M19 [Other Items],ORS (New WHO),3841899,nan
M19 [Other Items],ORS (New WHO),153000,nan
M19 [Other Items],ORS (New WHO),2487805,nan
M19 [Other Items],ORS (New WHO),7600731,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,406600,nan
M19 [Other Items],Zinc 20 mg tablet,1618925,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,395350,nan
M19 [Other Items],Zinc 20 mg tablet,1630175,nan
M19 [Other Items],Albendazole 400 mg tablet,1011717,nan
M19 [Other Items],Albendazole 400 mg tablet,2858100,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,2822502,nan
M19 [Other Items],Albendazole 400 mg tablet,1047315,nan
M19 [Other Items],Calcium Tablets,8015650,nan
M19 [Other Items],Calcium Tablets,12935028,nan
M19 [Other Items],Calcium Tablets,212500,nan
M19 [Other Items],Calcium Tablets,5168300,nan
M19 [Other Items],Calcium Tablets,15569878,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3803405,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3419500,nan
M20 [Syringes],Syringes - 0.1 ml (AD),36250,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2107400,nan
M20 [Syringes],Syringes - 0.1 ml (AD),4992655,nan
M20 [Syringes],Syringes - 0.5 ml (AD),15100656,nan
M20 [Syringes],Syringes - 0.5 ml (AD),16720270,nan
M20 [Syringes],Syringes - 0.5 ml (AD),535760,nan
M20 [Syringes],Syringes - 0.5 ml (AD),12358760,nan
M20 [Syringes],Syringes - 0.5 ml (AD),18926406,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1630493,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),789400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),6000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),538535,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1875358,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),216732,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,103003,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,248166,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,71815,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,63924,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,17992,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,16687,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,37214,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,30124,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,191308,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,2952,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),53770,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,18835528,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,19563146,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,2164613,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,2401976,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,455169,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,72070,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,11157474,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,1261,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,2125014,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,28007453,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2452693,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,459894,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,362776,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,309,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,270,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),291,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,215663,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,214686,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,209123,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,154892,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,42047,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,176911,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,35059,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,33477,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,16229,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,10783,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,8027,nan
