module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),529670,nan
M17 [Vaccines],Measles Rubella(MR),-694885,nan
M18 [Family Planning],IUD 380 A,-45424,nan
M18 [Family Planning],IUD 380 A,1200,nan
M18 [Family Planning],IUD 380 A,1257,nan
M18 [Family Planning],IUD 380 A,6217,nan
M18 [Family Planning],IUD 380 A,-51698,nan
M18 [Family Planning],IUD 375 A,-22570,nan
M18 [Family Planning],IUD 375 A,60448,nan
M18 [Family Planning],IUD 375 A,31020,nan
M18 [Family Planning],IUD 375 A,445240,nan
M18 [Family Planning],IUD 375 A,-437362,nan
M18 [Family Planning],Condoms,3936840,nan
M18 [Family Planning],Condoms,159400,nan
M18 [Family Planning],Condoms,766620,nan
M18 [Family Planning],Condoms,1320070,nan
M18 [Family Planning],Condoms,2009550,nan
M18 [Family Planning],Oral Contraceptive,91130,nan
M18 [Family Planning],Oral Contraceptive,167655,nan
M18 [Family Planning],Oral Contraceptive,63180,nan
M18 [Family Planning],Oral Contraceptive,77805,nan
M18 [Family Planning],Oral Contraceptive,117800,nan
M18 [Family Planning],Emergency Contraceptive Pills,196247,nan
M18 [Family Planning],Emergency Contraceptive Pills,5920,nan
M18 [Family Planning],Emergency Contraceptive Pills,39800,nan
M18 [Family Planning],Emergency Contraceptive Pills,32170,nan
M18 [Family Planning],Emergency Contraceptive Pills,130197,nan
M18 [Family Planning],Centchroman weekly pills,789890,nan
M18 [Family Planning],Centchroman weekly pills,21386,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,18904,nan
M18 [Family Planning],Centchroman weekly pills,792372,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Tubal rings,53797,nan
M18 [Family Planning],Tubal rings,5000,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,4400,nan
M18 [Family Planning],Tubal rings,54397,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),357691,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),357470,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),65460,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),126030,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),523671,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),128243800,nan
M19 [Other Items],IFA tablets ( Adult),75668050,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),70370500,nan
M19 [Other Items],IFA tablets ( Adult),133541350,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),68256139,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),8772450,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),12191064,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),64702525,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),19284081,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),23776400,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),13632565,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),29427916,nan
M19 [Other Items],IFA Syrup (Paediatric),1173995,nan
M19 [Other Items],IFA Syrup (Paediatric),542800,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),319860,nan
M19 [Other Items],IFA Syrup (Paediatric),1396935,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,20439,nan
M19 [Other Items],Vit A syrup,231037,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,209693,nan
M19 [Other Items],Vit A syrup,41783,nan
M19 [Other Items],ORS (New WHO),9795098,nan
M19 [Other Items],ORS (New WHO),1371465,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),1962340,nan
M19 [Other Items],ORS (New WHO),9204223,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,950050,nan
M19 [Other Items],Zinc 20 mg tablet,406100,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,287700,nan
M19 [Other Items],Zinc 20 mg tablet,1068450,nan
M19 [Other Items],Albendazole 400 mg tablet,-259983,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,122090,nan
M19 [Other Items],Albendazole 400 mg tablet,259907,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1091070,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1123900,nan
M20 [Syringes],Syringes - 0.1 ml (AD),282600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),846600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1085770,nan
M20 [Syringes],Syringes - 0.5 ml (AD),7075120,nan
M20 [Syringes],Syringes - 0.5 ml (AD),7218760,nan
M20 [Syringes],Syringes - 0.5 ml (AD),996286,nan
M20 [Syringes],Syringes - 0.5 ml (AD),9440233,nan
M20 [Syringes],Syringes - 0.5 ml (AD),3857361,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),693482,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),22820,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),0,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),160840,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),555462,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),114811,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,1877,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,2129,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,6366,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,5369,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,1299,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,1147,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,5474,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,4420,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,15567,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,436,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),7931,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,6204393,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,6239608,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,0,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,0,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,102000,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,29713,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,845608,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,34023,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,404008,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,9490249,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,80782,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,0,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,128,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,63,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),218,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,61567,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,60485,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,60073,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,36737,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,6240,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,50426,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,9260,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,9106,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,2022,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,1396,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,1910,nan
