module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),2248370,nan
M17 [Vaccines],Measles Rubella(MR),611985,nan
M17 [Vaccines],Measles Rubella(MR),1997900,nan
M17 [Vaccines],Measles Rubella(MR),1524225,nan
M18 [Family Planning],IUD 380 A,156376,nan
M18 [Family Planning],IUD 380 A,14200,nan
M18 [Family Planning],IUD 380 A,64305,nan
M18 [Family Planning],IUD 380 A,55093,nan
M18 [Family Planning],IUD 380 A,51178,nan
M18 [Family Planning],IUD 375 A,19407,nan
M18 [Family Planning],IUD 375 A,3825,nan
M18 [Family Planning],IUD 375 A,42860,nan
M18 [Family Planning],IUD 375 A,26431,nan
M18 [Family Planning],IUD 375 A,-46059,nan
M18 [Family Planning],Condoms,-871740,nan
M18 [Family Planning],Condoms,3828600,nan
M18 [Family Planning],Condoms,3138550,nan
M18 [Family Planning],Condoms,2715800,nan
M18 [Family Planning],Condoms,-2897490,nan
M18 [Family Planning],Oral Contraceptive,373390,nan
M18 [Family Planning],Oral Contraceptive,187100,nan
M18 [Family Planning],Oral Contraceptive,69260,nan
M18 [Family Planning],Oral Contraceptive,157505,nan
M18 [Family Planning],Oral Contraceptive,333725,nan
M18 [Family Planning],Emergency Contraceptive Pills,137715,nan
M18 [Family Planning],Emergency Contraceptive Pills,136500,nan
M18 [Family Planning],Emergency Contraceptive Pills,52039,nan
M18 [Family Planning],Emergency Contraceptive Pills,45492,nan
M18 [Family Planning],Emergency Contraceptive Pills,176684,nan
M18 [Family Planning],Centchroman weekly pills,2658857,nan
M18 [Family Planning],Centchroman weekly pills,755438,nan
M18 [Family Planning],Centchroman weekly pills,668438,nan
M18 [Family Planning],Centchroman weekly pills,349868,nan
M18 [Family Planning],Centchroman weekly pills,2395989,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),724,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),750,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),302,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),-328,nan
M18 [Family Planning],Tubal rings,9660,nan
M18 [Family Planning],Tubal rings,13400,nan
M18 [Family Planning],Tubal rings,400,nan
M18 [Family Planning],Tubal rings,370,nan
M18 [Family Planning],Tubal rings,22290,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),547880,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),224990,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),371400,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),235850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),165620,nan
M19 [Other Items],Gloves,86053,nan
M19 [Other Items],Gloves,263325,nan
M19 [Other Items],Gloves,8900,nan
M19 [Other Items],Gloves,280331,nan
M19 [Other Items],Gloves,60147,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),21269050,nan
M19 [Other Items],IFA tablets ( Adult),48037850,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),27122750,nan
M19 [Other Items],IFA tablets ( Adult),42184150,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),185713708,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),40257130,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),10157804,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),38202622,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),177610412,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),90184977,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),32193437,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),2225292,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),9460666,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),110692456,nan
M19 [Other Items],IFA Syrup (Paediatric),6563454,nan
M19 [Other Items],IFA Syrup (Paediatric),1516295,nan
M19 [Other Items],IFA Syrup (Paediatric),1193346,nan
M19 [Other Items],IFA Syrup (Paediatric),2026961,nan
M19 [Other Items],IFA Syrup (Paediatric),4859442,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),22400,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),250,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4050,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),18600,nan
M19 [Other Items],Vit A syrup,87010,nan
M19 [Other Items],Vit A syrup,65319,nan
M19 [Other Items],Vit A syrup,4529,nan
M19 [Other Items],Vit A syrup,63883,nan
M19 [Other Items],Vit A syrup,83917,nan
M19 [Other Items],ORS (New WHO),10959585,nan
M19 [Other Items],ORS (New WHO),2095160,nan
M19 [Other Items],ORS (New WHO),66280,nan
M19 [Other Items],ORS (New WHO),2651965,nan
M19 [Other Items],ORS (New WHO),10336500,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1627564,nan
M19 [Other Items],Zinc 20 mg tablet,175410,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,281488,nan
M19 [Other Items],Zinc 20 mg tablet,1521486,nan
M19 [Other Items],Albendazole 400 mg tablet,7657480,nan
M19 [Other Items],Albendazole 400 mg tablet,6826500,nan
M19 [Other Items],Albendazole 400 mg tablet,647980,nan
M19 [Other Items],Albendazole 400 mg tablet,4130300,nan
M19 [Other Items],Albendazole 400 mg tablet,9705700,nan
M19 [Other Items],Calcium Tablets,1102550,nan
M19 [Other Items],Calcium Tablets,285000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,485000,nan
M19 [Other Items],Calcium Tablets,902550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),4269134,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3610230,nan
M20 [Syringes],Syringes - 0.1 ml (AD),382130,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2621500,nan
M20 [Syringes],Syringes - 0.1 ml (AD),4875734,nan
M20 [Syringes],Syringes - 0.5 ml (AD),8943270,nan
M20 [Syringes],Syringes - 0.5 ml (AD),9848310,nan
M20 [Syringes],Syringes - 0.5 ml (AD),455320,nan
M20 [Syringes],Syringes - 0.5 ml (AD),7445000,nan
M20 [Syringes],Syringes - 0.5 ml (AD),10752460,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1302755,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),826710,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),58400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),729316,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1341749,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),205674,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,4214,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,3708,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,2520,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,2009,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,585,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,507,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,5477,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,4412,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,10375,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,465,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),8880,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,10177139,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,10035521,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,4640262,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,4793274,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,1956845,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,243261,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,347616,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,9179647,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2470894,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,1363570,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,90970,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,400,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,297,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),380,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,238725,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,235018,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,236115,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,116746,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,31403,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,197326,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,29140,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,24964,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,4545,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,3914,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,4867,nan
