module,items,urban,rural
M17 [Vaccines],Inactivated Polio Vaccine,128220,nan
M17 [Vaccines],Measles Rubella(MR),-731125,nan
M17 [Vaccines],Measles Rubella(MR),1314480,nan
M17 [Vaccines],Measles Rubella(MR),92270,nan
M17 [Vaccines],Measles Rubella(MR),1414950,nan
M17 [Vaccines],Measles Rubella(MR),-923865,nan
M18 [Family Planning],IUD 380 A,135648,nan
M18 [Family Planning],IUD 380 A,51036,nan
M18 [Family Planning],IUD 380 A,1930,nan
M18 [Family Planning],IUD 380 A,48051,nan
M18 [Family Planning],IUD 380 A,136703,nan
M18 [Family Planning],IUD 375 A,86193,nan
M18 [Family Planning],IUD 375 A,45680,nan
M18 [Family Planning],IUD 375 A,1200,nan
M18 [Family Planning],IUD 375 A,42053,nan
M18 [Family Planning],IUD 375 A,88620,nan
M18 [Family Planning],Condoms,8302145,nan
M18 [Family Planning],Condoms,4481714,nan
M18 [Family Planning],Condoms,106660,nan
M18 [Family Planning],Condoms,4646543,nan
M18 [Family Planning],Condoms,8030656,nan
M18 [Family Planning],Oral Contraceptive,563434,nan
M18 [Family Planning],Oral Contraceptive,341130,nan
M18 [Family Planning],Oral Contraceptive,7260,nan
M18 [Family Planning],Oral Contraceptive,389985,nan
M18 [Family Planning],Oral Contraceptive,507319,nan
M18 [Family Planning],Emergency Contraceptive Pills,-79534,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,21682,nan
M18 [Family Planning],Emergency Contraceptive Pills,-100861,nan
M18 [Family Planning],Centchroman weekly pills,783708,nan
M18 [Family Planning],Centchroman weekly pills,442571,nan
M18 [Family Planning],Centchroman weekly pills,7200,nan
M18 [Family Planning],Centchroman weekly pills,613313,nan
M18 [Family Planning],Centchroman weekly pills,605766,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),6083,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2678,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2719,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),6042,nan
M18 [Family Planning],Tubal rings,90805,nan
M18 [Family Planning],Tubal rings,4202,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,4300,nan
M18 [Family Planning],Tubal rings,90707,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),497824,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),520053,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),25850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),368831,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),623196,nan
M19 [Other Items],Gloves,180000,nan
M19 [Other Items],Gloves,103267,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,40452,nan
M19 [Other Items],Gloves,242815,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),108150000,nan
M19 [Other Items],IFA tablets ( Adult),38382110,nan
M19 [Other Items],IFA tablets ( Adult),3151310,nan
M19 [Other Items],IFA tablets ( Adult),39703350,nan
M19 [Other Items],IFA tablets ( Adult),103677450,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),127386760,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),125092385,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),3175000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),117281729,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),132022416,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),268385527,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),68280895,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),3575000,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),62738625,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),270352797,nan
M19 [Other Items],IFA Syrup (Paediatric),4213422,nan
M19 [Other Items],IFA Syrup (Paediatric),3090300,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),2640476,nan
M19 [Other Items],IFA Syrup (Paediatric),4663246,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,67664,nan
M19 [Other Items],Vit A syrup,24725,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,36252,nan
M19 [Other Items],Vit A syrup,56137,nan
M19 [Other Items],ORS (New WHO),7698659,nan
M19 [Other Items],ORS (New WHO),3841899,nan
M19 [Other Items],ORS (New WHO),153000,nan
M19 [Other Items],ORS (New WHO),3160680,nan
M19 [Other Items],ORS (New WHO),8226878,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1642875,nan
M19 [Other Items],Zinc 20 mg tablet,1618925,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,792050,nan
M19 [Other Items],Zinc 20 mg tablet,2469750,nan
M19 [Other Items],Albendazole 400 mg tablet,1021741,nan
M19 [Other Items],Albendazole 400 mg tablet,2858100,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,2823502,nan
M19 [Other Items],Albendazole 400 mg tablet,1056339,nan
M19 [Other Items],Calcium Tablets,14739378,nan
M19 [Other Items],Calcium Tablets,12935028,nan
M19 [Other Items],Calcium Tablets,212500,nan
M19 [Other Items],Calcium Tablets,6556300,nan
M19 [Other Items],Calcium Tablets,20905606,nan
M20 [Syringes],Syringes - 0.1 ml (AD),4292565,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3427500,nan
M20 [Syringes],Syringes - 0.1 ml (AD),67050,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2374900,nan
M20 [Syringes],Syringes - 0.1 ml (AD),5191515,nan
M20 [Syringes],Syringes - 0.5 ml (AD),18770906,nan
M20 [Syringes],Syringes - 0.5 ml (AD),16720270,nan
M20 [Syringes],Syringes - 0.5 ml (AD),554360,nan
M20 [Syringes],Syringes - 0.5 ml (AD),13232300,nan
M20 [Syringes],Syringes - 0.5 ml (AD),21704516,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1952793,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),789400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),12300,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),625435,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),2104458,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),240104,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,106787,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,301494,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,78749,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,69977,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,19851,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,18393,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,41069,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,33657,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,210194,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,3279,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),59018,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,21039459,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,21650974,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,2164613,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,2401976,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,507744,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,72070,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,12367738,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,1261,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,2343322,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,31071550,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2455198,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,478763,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,362776,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,347,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,289,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),320,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,236889,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,235856,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,229916,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,169899,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,46906,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,194174,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,38527,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,36838,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,17345,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,11710,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,8550,nan
