module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),169610,nan
M17 [Vaccines],Measles Rubella(MR),764090,nan
M17 [Vaccines],Measles Rubella(MR),-941090,nan
M18 [Family Planning],IUD 380 A,-63936,nan
M18 [Family Planning],IUD 380 A,2400,nan
M18 [Family Planning],IUD 380 A,1257,nan
M18 [Family Planning],IUD 380 A,8637,nan
M18 [Family Planning],IUD 380 A,-71430,nan
M18 [Family Planning],IUD 375 A,-447772,nan
M18 [Family Planning],IUD 375 A,64048,nan
M18 [Family Planning],IUD 375 A,62140,nan
M18 [Family Planning],IUD 375 A,451516,nan
M18 [Family Planning],IUD 375 A,-896360,nan
M18 [Family Planning],Condoms,4905730,nan
M18 [Family Planning],Condoms,257320,nan
M18 [Family Planning],Condoms,766620,nan
M18 [Family Planning],Condoms,2148650,nan
M18 [Family Planning],Condoms,2247780,nan
M18 [Family Planning],Oral Contraceptive,188590,nan
M18 [Family Planning],Oral Contraceptive,168655,nan
M18 [Family Planning],Oral Contraceptive,63180,nan
M18 [Family Planning],Oral Contraceptive,128345,nan
M18 [Family Planning],Oral Contraceptive,165720,nan
M18 [Family Planning],Emergency Contraceptive Pills,265796,nan
M18 [Family Planning],Emergency Contraceptive Pills,7020,nan
M18 [Family Planning],Emergency Contraceptive Pills,39800,nan
M18 [Family Planning],Emergency Contraceptive Pills,60428,nan
M18 [Family Planning],Emergency Contraceptive Pills,172588,nan
M18 [Family Planning],Centchroman weekly pills,1052674,nan
M18 [Family Planning],Centchroman weekly pills,30386,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,71992,nan
M18 [Family Planning],Centchroman weekly pills,996668,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Tubal rings,68996,nan
M18 [Family Planning],Tubal rings,5000,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,4400,nan
M18 [Family Planning],Tubal rings,69596,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),572058,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),424360,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),65460,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),214170,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),716788,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),163787000,nan
M19 [Other Items],IFA tablets ( Adult),105038400,nan
M19 [Other Items],IFA tablets ( Adult),3593200,nan
M19 [Other Items],IFA tablets ( Adult),109217180,nan
M19 [Other Items],IFA tablets ( Adult),156015020,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),87591006,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),8772450,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),25394862,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),70833594,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),37158725,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),36683550,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),32491469,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),41350806,nan
M19 [Other Items],IFA Syrup (Paediatric),1774660,nan
M19 [Other Items],IFA Syrup (Paediatric),1594180,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),1370305,nan
M19 [Other Items],IFA Syrup (Paediatric),1998535,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,49103,nan
M19 [Other Items],Vit A syrup,232089,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,218398,nan
M19 [Other Items],Vit A syrup,62794,nan
M19 [Other Items],ORS (New WHO),12071979,nan
M19 [Other Items],ORS (New WHO),1682390,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),2595745,nan
M19 [Other Items],ORS (New WHO),11158624,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1179500,nan
M19 [Other Items],Zinc 20 mg tablet,3400900,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,2786700,nan
M19 [Other Items],Zinc 20 mg tablet,1793700,nan
M19 [Other Items],Albendazole 400 mg tablet,194046,nan
M19 [Other Items],Albendazole 400 mg tablet,4609200,nan
M19 [Other Items],Albendazole 400 mg tablet,124,nan
M19 [Other Items],Albendazole 400 mg tablet,1972320,nan
M19 [Other Items],Albendazole 400 mg tablet,3472782,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1399910,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1383900,nan
M20 [Syringes],Syringes - 0.1 ml (AD),348600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1185050,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1250160,nan
M20 [Syringes],Syringes - 0.5 ml (AD),7094971,nan
M20 [Syringes],Syringes - 0.5 ml (AD),10549760,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1020366,nan
M20 [Syringes],Syringes - 0.5 ml (AD),13659492,nan
M20 [Syringes],Syringes - 0.5 ml (AD),2964873,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),853556,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),122820,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),0,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),242480,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),733896,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),144456,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,3387,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,3135,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,10925,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,9113,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,2169,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,1928,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,8671,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,6614,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,26649,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,654,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),12151,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,8293191,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,8356319,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,0,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,0,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,139982,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,29713,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,1147755,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,45364,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,537272,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,12956230,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,107487,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,0,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,226,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,89,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),268,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,83668,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,82229,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,81852,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,54134,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,8953,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,69496,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,13821,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,13608,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,3200,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,1809,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,2602,nan
