module,items,urban,rural
M18 [Family Planning],IUD 380 A,5120,nan
M18 [Family Planning],IUD 380 A,900,nan
M18 [Family Planning],IUD 380 A,54013,nan
M18 [Family Planning],IUD 375 A,25199,nan
M18 [Family Planning],IUD 375 A,2625,nan
M18 [Family Planning],IUD 375 A,3380,nan
M18 [Family Planning],IUD 375 A,1700,nan
M18 [Family Planning],IUD 375 A,22744,nan
M18 [Family Planning],Condoms,1056040,nan
M18 [Family Planning],Condoms,6840,nan
M18 [Family Planning],Condoms,166740,nan
M18 [Family Planning],Condoms,11160,nan
M18 [Family Planning],Condoms,884980,nan
M18 [Family Planning],Oral Contraceptive,130165,nan
M18 [Family Planning],Oral Contraceptive,8100,nan
M18 [Family Planning],Oral Contraceptive,2100,nan
M18 [Family Planning],Oral Contraceptive,6400,nan
M18 [Family Planning],Oral Contraceptive,129765,nan
M18 [Family Planning],Emergency Contraceptive Pills,10023,nan
M18 [Family Planning],Emergency Contraceptive Pills,0,nan
M18 [Family Planning],Emergency Contraceptive Pills,1250,nan
M18 [Family Planning],Emergency Contraceptive Pills,0,nan
M18 [Family Planning],Emergency Contraceptive Pills,8773,nan
M18 [Family Planning],Centchroman weekly pills,170826,nan
M18 [Family Planning],Centchroman weekly pills,43600,nan
M18 [Family Planning],Centchroman weekly pills,27000,nan
M18 [Family Planning],Centchroman weekly pills,3040,nan
M18 [Family Planning],Centchroman weekly pills,184386,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),429,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),170,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),259,nan
M18 [Family Planning],Tubal rings,1200,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,1200,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),217880,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),18790,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),28350,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),2720,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),205600,nan
M19 [Other Items],Gloves,25906,nan
M19 [Other Items],Gloves,775,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,801,nan
M19 [Other Items],Gloves,25880,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),1311550,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),1311550,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),20472218,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),8040000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),241500,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),28270718,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),11689855,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),599686,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),199686,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),12089855,nan
M19 [Other Items],IFA Syrup (Paediatric),1151146,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),1151146,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4050,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4050,nan
M19 [Other Items],Vit A syrup,6861,nan
M19 [Other Items],Vit A syrup,720,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,927,nan
M19 [Other Items],Vit A syrup,6654,nan
M19 [Other Items],ORS (New WHO),1707515,nan
M19 [Other Items],ORS (New WHO),185200,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),100700,nan
M19 [Other Items],ORS (New WHO),1792015,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,221238,nan
M19 [Other Items],Zinc 20 mg tablet,16000,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,2000,nan
M19 [Other Items],Zinc 20 mg tablet,235238,nan
M19 [Other Items],Albendazole 400 mg tablet,445639,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,445639,nan
M19 [Other Items],Calcium Tablets,253000,nan
M19 [Other Items],Calcium Tablets,85000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,338000,nan
M20 [Syringes],Syringes - 0.1 ml (AD),555590,nan
M20 [Syringes],Syringes - 0.1 ml (AD),229630,nan
M20 [Syringes],Syringes - 0.1 ml (AD),0,nan
M20 [Syringes],Syringes - 0.1 ml (AD),144950,nan
M20 [Syringes],Syringes - 0.1 ml (AD),640270,nan
M20 [Syringes],Syringes - 0.5 ml (AD),898850,nan
M20 [Syringes],Syringes - 0.5 ml (AD),352180,nan
M20 [Syringes],Syringes - 0.5 ml (AD),0,nan
M20 [Syringes],Syringes - 0.5 ml (AD),214600,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1036430,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),130420,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),142510,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),0,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),37370,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),235560,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),18592,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,86,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,97,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,104,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,66,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,13,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,9,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,145,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,103,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,505,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,10,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),230,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,616274,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,603354,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,374889,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,372651,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,154517,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,1950,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,43452,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,377495,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,120448,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,9286,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,1175,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,18,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,16,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),32,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,22205,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,21595,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,22195,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,12228,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,3162,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,19829,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,1632,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,1557,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,301,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,355,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,362,nan
