module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),-1165210,nan
M17 [Vaccines],Measles Rubella(MR),1039455,nan
M17 [Vaccines],Measles Rubella(MR),92270,nan
M17 [Vaccines],Measles Rubella(MR),1071515,nan
M17 [Vaccines],Measles Rubella(MR),-1289540,nan
M18 [Family Planning],IUD 380 A,110870,nan
M18 [Family Planning],IUD 380 A,51036,nan
M18 [Family Planning],IUD 380 A,680,nan
M18 [Family Planning],IUD 380 A,40201,nan
M18 [Family Planning],IUD 380 A,121025,nan
M18 [Family Planning],IUD 375 A,77018,nan
M18 [Family Planning],IUD 375 A,45680,nan
M18 [Family Planning],IUD 375 A,0,nan
M18 [Family Planning],IUD 375 A,38583,nan
M18 [Family Planning],IUD 375 A,84115,nan
M18 [Family Planning],Condoms,8023834,nan
M18 [Family Planning],Condoms,4481714,nan
M18 [Family Planning],Condoms,106400,nan
M18 [Family Planning],Condoms,4468123,nan
M18 [Family Planning],Condoms,7931025,nan
M18 [Family Planning],Oral Contraceptive,548964,nan
M18 [Family Planning],Oral Contraceptive,341130,nan
M18 [Family Planning],Oral Contraceptive,660,nan
M18 [Family Planning],Oral Contraceptive,370715,nan
M18 [Family Planning],Oral Contraceptive,518719,nan
M18 [Family Planning],Emergency Contraceptive Pills,-57265,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,21682,nan
M18 [Family Planning],Emergency Contraceptive Pills,-78592,nan
M18 [Family Planning],Centchroman weekly pills,753629,nan
M18 [Family Planning],Centchroman weekly pills,442571,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,569013,nan
M18 [Family Planning],Centchroman weekly pills,627187,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),5623,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2678,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2481,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),5820,nan
M18 [Family Planning],Tubal rings,78603,nan
M18 [Family Planning],Tubal rings,4202,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,4300,nan
M18 [Family Planning],Tubal rings,78505,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),174520,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),430053,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),245001,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),358722,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,101617,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,2,nan
M19 [Other Items],Gloves,101615,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),70238400,nan
M19 [Other Items],IFA tablets ( Adult),34605800,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),24187350,nan
M19 [Other Items],IFA tablets ( Adult),80656850,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),114070361,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),114691677,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),105053192,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),123708846,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),250242781,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),59086139,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),59218217,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),250110703,nan
M19 [Other Items],IFA Syrup (Paediatric),3987459,nan
M19 [Other Items],IFA Syrup (Paediatric),2536790,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),2424376,nan
M19 [Other Items],IFA Syrup (Paediatric),4099873,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,62613,nan
M19 [Other Items],Vit A syrup,657,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,18501,nan
M19 [Other Items],Vit A syrup,44769,nan
M19 [Other Items],ORS (New WHO),5589144,nan
M19 [Other Items],ORS (New WHO),2471120,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),1809555,nan
M19 [Other Items],ORS (New WHO),6250709,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,400900,nan
M19 [Other Items],Zinc 20 mg tablet,232850,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,195150,nan
M19 [Other Items],Zinc 20 mg tablet,438600,nan
M19 [Other Items],Albendazole 400 mg tablet,1015693,nan
M19 [Other Items],Albendazole 400 mg tablet,2799100,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,2822502,nan
M19 [Other Items],Albendazole 400 mg tablet,992291,nan
M19 [Other Items],Calcium Tablets,1708200,nan
M19 [Other Items],Calcium Tablets,9918750,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,3611300,nan
M19 [Other Items],Calcium Tablets,8015650,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3541600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3035500,nan
M20 [Syringes],Syringes - 0.1 ml (AD),36250,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1950755,nan
M20 [Syringes],Syringes - 0.1 ml (AD),4503495,nan
M20 [Syringes],Syringes - 0.5 ml (AD),11035166,nan
M20 [Syringes],Syringes - 0.5 ml (AD),15956870,nan
M20 [Syringes],Syringes - 0.5 ml (AD),535760,nan
M20 [Syringes],Syringes - 0.5 ml (AD),11252220,nan
M20 [Syringes],Syringes - 0.5 ml (AD),15204056,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1483993,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),559000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),6000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),483935,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1553058,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),192023,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,88785,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,201806,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,64165,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,57012,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,16328,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,15155,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,32895,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,26932,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,171376,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,2626,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),47977,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,16623822,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,17485410,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,1971760,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,2211456,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,403248,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,60703,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,9978415,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,1261,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,1910345,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,24926988,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2244601,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,438597,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,361454,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,282,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,252,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),266,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,191248,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,190563,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,185336,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,137311,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,37739,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,157733,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,31205,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,29717,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,14519,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,9688,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,7162,nan
