module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),2049180,nan
M17 [Vaccines],Measles Rubella(MR),2533370,nan
M17 [Vaccines],Measles Rubella(MR),722270,nan
M17 [Vaccines],Measles Rubella(MR),2491530,nan
M17 [Vaccines],Measles Rubella(MR),1368750,nan
M18 [Family Planning],IUD 380 A,136151,nan
M18 [Family Planning],IUD 380 A,17442,nan
M18 [Family Planning],IUD 380 A,65456,nan
M18 [Family Planning],IUD 380 A,64138,nan
M18 [Family Planning],IUD 380 A,23999,nan
M18 [Family Planning],IUD 375 A,-1620,nan
M18 [Family Planning],IUD 375 A,4775,nan
M18 [Family Planning],IUD 375 A,43880,nan
M18 [Family Planning],IUD 375 A,28844,nan
M18 [Family Planning],IUD 375 A,-69569,nan
M18 [Family Planning],Condoms,484410,nan
M18 [Family Planning],Condoms,7968640,nan
M18 [Family Planning],Condoms,4698410,nan
M18 [Family Planning],Condoms,5584230,nan
M18 [Family Planning],Condoms,-1829590,nan
M18 [Family Planning],Oral Contraceptive,540060,nan
M18 [Family Planning],Oral Contraceptive,259660,nan
M18 [Family Planning],Oral Contraceptive,105120,nan
M18 [Family Planning],Oral Contraceptive,287315,nan
M18 [Family Planning],Oral Contraceptive,407285,nan
M18 [Family Planning],Emergency Contraceptive Pills,270864,nan
M18 [Family Planning],Emergency Contraceptive Pills,224650,nan
M18 [Family Planning],Emergency Contraceptive Pills,88529,nan
M18 [Family Planning],Emergency Contraceptive Pills,101570,nan
M18 [Family Planning],Emergency Contraceptive Pills,305415,nan
M18 [Family Planning],Centchroman weekly pills,3445737,nan
M18 [Family Planning],Centchroman weekly pills,770638,nan
M18 [Family Planning],Centchroman weekly pills,709778,nan
M18 [Family Planning],Centchroman weekly pills,607104,nan
M18 [Family Planning],Centchroman weekly pills,2899493,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),874,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),750,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),429,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),-305,nan
M18 [Family Planning],Tubal rings,33089,nan
M18 [Family Planning],Tubal rings,19170,nan
M18 [Family Planning],Tubal rings,5400,nan
M18 [Family Planning],Tubal rings,5371,nan
M18 [Family Planning],Tubal rings,41488,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),691870,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),261442,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),424340,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),332365,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),196607,nan
M19 [Other Items],Gloves,86053,nan
M19 [Other Items],Gloves,263325,nan
M19 [Other Items],Gloves,8900,nan
M19 [Other Items],Gloves,280331,nan
M19 [Other Items],Gloves,60147,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),71591650,nan
M19 [Other Items],IFA tablets ( Adult),144678600,nan
M19 [Other Items],IFA tablets ( Adult),22087600,nan
M19 [Other Items],IFA tablets ( Adult),107667250,nan
M19 [Other Items],IFA tablets ( Adult),86515400,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),232119200,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),59440280,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),14611804,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),55885937,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),221047459,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),119848187,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),56992448,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),14305792,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),41113704,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),121421139,nan
M19 [Other Items],IFA Syrup (Paediatric),7590839,nan
M19 [Other Items],IFA Syrup (Paediatric),1561675,nan
M19 [Other Items],IFA Syrup (Paediatric),1228726,nan
M19 [Other Items],IFA Syrup (Paediatric),2210196,nan
M19 [Other Items],IFA Syrup (Paediatric),5713592,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),22700,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),250,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4300,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),18650,nan
M19 [Other Items],Vit A syrup,105463,nan
M19 [Other Items],Vit A syrup,65319,nan
M19 [Other Items],Vit A syrup,4529,nan
M19 [Other Items],Vit A syrup,66523,nan
M19 [Other Items],Vit A syrup,99730,nan
M19 [Other Items],ORS (New WHO),13788443,nan
M19 [Other Items],ORS (New WHO),6002879,nan
M19 [Other Items],ORS (New WHO),477080,nan
M19 [Other Items],ORS (New WHO),4758638,nan
M19 [Other Items],ORS (New WHO),14555604,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1854474,nan
M19 [Other Items],Zinc 20 mg tablet,175410,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,285598,nan
M19 [Other Items],Zinc 20 mg tablet,1744286,nan
M19 [Other Items],Albendazole 400 mg tablet,11290578,nan
M19 [Other Items],Albendazole 400 mg tablet,8726950,nan
M19 [Other Items],Albendazole 400 mg tablet,2149480,nan
M19 [Other Items],Albendazole 400 mg tablet,8999780,nan
M19 [Other Items],Albendazole 400 mg tablet,8868268,nan
M19 [Other Items],Calcium Tablets,1102550,nan
M19 [Other Items],Calcium Tablets,285000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,485000,nan
M19 [Other Items],Calcium Tablets,902550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),5974264,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3670230,nan
M20 [Syringes],Syringes - 0.1 ml (AD),440130,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3288550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),5915814,nan
M20 [Syringes],Syringes - 0.5 ml (AD),13040390,nan
M20 [Syringes],Syringes - 0.5 ml (AD),13639910,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1018930,nan
M20 [Syringes],Syringes - 0.5 ml (AD),9331390,nan
M20 [Syringes],Syringes - 0.5 ml (AD),16191180,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1539793,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1100030,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),58400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),849946,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1731477,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),255467,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,73823,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,67081,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,4812,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,3821,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,1192,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,996,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,8786,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,6605,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,18277,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,985,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),14673,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,14363027,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,14105315,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,6739296,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,6943548,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,2279311,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,282647,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,1063731,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,257117,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,14578966,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,5225568,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,1603262,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,118472,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,445,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,388,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),411,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,272922,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,269543,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,270101,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,137363,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,34718,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,223432,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,34513,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,29726,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,5355,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,4666,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,5473,nan
