module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),378765,nan
M17 [Vaccines],Measles Rubella(MR),1435950,nan
M17 [Vaccines],Measles Rubella(MR),1442360,nan
M18 [Family Planning],IUD 380 A,186907,nan
M18 [Family Planning],IUD 380 A,9200,nan
M18 [Family Planning],IUD 380 A,49970,nan
M18 [Family Planning],IUD 380 A,37196,nan
M18 [Family Planning],IUD 380 A,108941,nan
M18 [Family Planning],IUD 375 A,57879,nan
M18 [Family Planning],IUD 375 A,2825,nan
M18 [Family Planning],IUD 375 A,34400,nan
M18 [Family Planning],IUD 375 A,17864,nan
M18 [Family Planning],IUD 375 A,8440,nan
M18 [Family Planning],Condoms,208640,nan
M18 [Family Planning],Condoms,6840,nan
M18 [Family Planning],Condoms,1768550,nan
M18 [Family Planning],Condoms,1143600,nan
M18 [Family Planning],Condoms,-2696670,nan
M18 [Family Planning],Oral Contraceptive,488610,nan
M18 [Family Planning],Oral Contraceptive,15100,nan
M18 [Family Planning],Oral Contraceptive,40260,nan
M18 [Family Planning],Oral Contraceptive,146005,nan
M18 [Family Planning],Oral Contraceptive,317445,nan
M18 [Family Planning],Emergency Contraceptive Pills,85381,nan
M18 [Family Planning],Emergency Contraceptive Pills,41150,nan
M18 [Family Planning],Emergency Contraceptive Pills,29809,nan
M18 [Family Planning],Emergency Contraceptive Pills,12153,nan
M18 [Family Planning],Emergency Contraceptive Pills,84569,nan
M18 [Family Planning],Centchroman weekly pills,1615179,nan
M18 [Family Planning],Centchroman weekly pills,560238,nan
M18 [Family Planning],Centchroman weekly pills,385688,nan
M18 [Family Planning],Centchroman weekly pills,115132,nan
M18 [Family Planning],Centchroman weekly pills,1674597,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),113,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),750,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),220,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),-857,nan
M18 [Family Planning],Tubal rings,8000,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,400,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,7600,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),573990,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),18790,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),262750,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),137340,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),192690,nan
M19 [Other Items],Gloves,85157,nan
M19 [Other Items],Gloves,263325,nan
M19 [Other Items],Gloves,8900,nan
M19 [Other Items],Gloves,279783,nan
M19 [Other Items],Gloves,59799,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),5352650,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),1311550,nan
M19 [Other Items],IFA tablets ( Adult),4041100,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135902958,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),12768000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),10157804,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),16398634,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),122114520,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),70757127,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),819047,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),2225292,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),4778452,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),64572430,nan
M19 [Other Items],IFA Syrup (Paediatric),4670974,nan
M19 [Other Items],IFA Syrup (Paediatric),1170345,nan
M19 [Other Items],IFA Syrup (Paediatric),1193346,nan
M19 [Other Items],IFA Syrup (Paediatric),1661876,nan
M19 [Other Items],IFA Syrup (Paediatric),2986097,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),22150,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4050,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),18100,nan
M19 [Other Items],Vit A syrup,44085,nan
M19 [Other Items],Vit A syrup,65319,nan
M19 [Other Items],Vit A syrup,4529,nan
M19 [Other Items],Vit A syrup,57118,nan
M19 [Other Items],Vit A syrup,47757,nan
M19 [Other Items],ORS (New WHO),9384095,nan
M19 [Other Items],ORS (New WHO),447890,nan
M19 [Other Items],ORS (New WHO),66280,nan
M19 [Other Items],ORS (New WHO),1401715,nan
M19 [Other Items],ORS (New WHO),8363990,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1278714,nan
M19 [Other Items],Zinc 20 mg tablet,169000,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,270288,nan
M19 [Other Items],Zinc 20 mg tablet,1177426,nan
M19 [Other Items],Albendazole 400 mg tablet,4301683,nan
M19 [Other Items],Albendazole 400 mg tablet,5131950,nan
M19 [Other Items],Albendazole 400 mg tablet,647980,nan
M19 [Other Items],Albendazole 400 mg tablet,4112300,nan
M19 [Other Items],Albendazole 400 mg tablet,4673353,nan
M19 [Other Items],Calcium Tablets,1086550,nan
M19 [Other Items],Calcium Tablets,285000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,477000,nan
M19 [Other Items],Calcium Tablets,894550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2913100,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1286030,nan
M20 [Syringes],Syringes - 0.1 ml (AD),139430,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1505446,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2554254,nan
M20 [Syringes],Syringes - 0.5 ml (AD),6846840,nan
M20 [Syringes],Syringes - 0.5 ml (AD),3876610,nan
M20 [Syringes],Syringes - 0.5 ml (AD),230320,nan
M20 [Syringes],Syringes - 0.5 ml (AD),3722150,nan
M20 [Syringes],Syringes - 0.5 ml (AD),6632180,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),896483,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),520310,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),29400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),507437,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),879956,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),145722,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,2120,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,2078,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,1256,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,1057,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,279,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,263,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,2937,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,2552,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,5779,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,245,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),4524,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,6165264,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,6064499,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,3817920,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,3910263,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,1097009,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,151773,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,304164,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,5086597,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2195578,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,942891,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,88365,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,264,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,186,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),281,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,166725,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,163820,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,165634,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,81164,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,22376,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,140050,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,20258,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,16440,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,2869,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,3015,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,3524,nan
