module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),-1336125,nan
M18 [Family Planning],IUD 380 A,14628,nan
M18 [Family Planning],IUD 380 A,2160,nan
M18 [Family Planning],IUD 380 A,200,nan
M18 [Family Planning],IUD 380 A,2780,nan
M18 [Family Planning],IUD 380 A,13808,nan
M18 [Family Planning],IUD 375 A,12068,nan
M18 [Family Planning],IUD 375 A,17830,nan
M18 [Family Planning],IUD 375 A,0,nan
M18 [Family Planning],IUD 375 A,12118,nan
M18 [Family Planning],IUD 375 A,17780,nan
M18 [Family Planning],Condoms,1040804,nan
M18 [Family Planning],Condoms,527114,nan
M18 [Family Planning],Condoms,100880,nan
M18 [Family Planning],Condoms,274300,nan
M18 [Family Planning],Condoms,1192738,nan
M18 [Family Planning],Oral Contraceptive,114400,nan
M18 [Family Planning],Oral Contraceptive,11100,nan
M18 [Family Planning],Oral Contraceptive,200,nan
M18 [Family Planning],Oral Contraceptive,61700,nan
M18 [Family Planning],Oral Contraceptive,63600,nan
M18 [Family Planning],Emergency Contraceptive Pills,2117,nan
M18 [Family Planning],Emergency Contraceptive Pills,2655,nan
M18 [Family Planning],Emergency Contraceptive Pills,2300,nan
M18 [Family Planning],Emergency Contraceptive Pills,15355,nan
M18 [Family Planning],Emergency Contraceptive Pills,-12883,nan
M18 [Family Planning],Centchroman weekly pills,326254,nan
M18 [Family Planning],Centchroman weekly pills,7200,nan
M18 [Family Planning],Centchroman weekly pills,0,nan
M18 [Family Planning],Centchroman weekly pills,109224,nan
M18 [Family Planning],Centchroman weekly pills,224230,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),174,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),88,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),261,nan
M18 [Family Planning],Tubal rings,16600,nan
M18 [Family Planning],Tubal rings,4200,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,20800,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),40460,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),13490,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),19850,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),33250,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),26317850,nan
M19 [Other Items],IFA tablets ( Adult),300000,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),10977450,nan
M19 [Other Items],IFA tablets ( Adult),15640400,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),6418912,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),5182512,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),3255884,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),8345540,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),76177572,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),36543743,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),8801098,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),103920217,nan
M19 [Other Items],IFA Syrup (Paediatric),1137698,nan
M19 [Other Items],IFA Syrup (Paediatric),834261,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),225690,nan
M19 [Other Items],IFA Syrup (Paediatric),1746269,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,36259,nan
M19 [Other Items],Vit A syrup,657,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,4700,nan
M19 [Other Items],Vit A syrup,32216,nan
M19 [Other Items],ORS (New WHO),3312776,nan
M19 [Other Items],ORS (New WHO),1230660,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),1078010,nan
M19 [Other Items],ORS (New WHO),3465426,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,147000,nan
M19 [Other Items],Zinc 20 mg tablet,158350,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,51350,nan
M19 [Other Items],Zinc 20 mg tablet,254000,nan
M19 [Other Items],Albendazole 400 mg tablet,898597,nan
M19 [Other Items],Albendazole 400 mg tablet,4000,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,19426,nan
M19 [Other Items],Albendazole 400 mg tablet,883171,nan
M19 [Other Items],Calcium Tablets,4600,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,4600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),-197550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2214400,nan
M20 [Syringes],Syringes - 0.1 ml (AD),29050,nan
M20 [Syringes],Syringes - 0.1 ml (AD),491910,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1495890,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-1636156,nan
M20 [Syringes],Syringes - 0.5 ml (AD),6490200,nan
M20 [Syringes],Syringes - 0.5 ml (AD),424550,nan
M20 [Syringes],Syringes - 0.5 ml (AD),4320750,nan
M20 [Syringes],Syringes - 0.5 ml (AD),108744,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),200120,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),293670,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),3000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),54190,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),436600,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),43773,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,3615,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,4612,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,17846,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,15745,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,4433,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,4369,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,8692,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,6820,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,47677,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,693,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),13238,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,4085835,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,4450381,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,196189,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,248684,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,87681,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,2913,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,2673513,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,312,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,556689,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,6427251,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,318242,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,245379,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,247852,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,62,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,52,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),60,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,47039,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,46724,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,45763,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,35510,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,9977,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,42279,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,7408,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,6814,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,3063,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,2220,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,1574,nan
