module,items,urban,rural
M17 [Vaccines],Measles Rubella(MR),2053750,nan
M17 [Vaccines],Measles Rubella(MR),2323370,nan
M17 [Vaccines],Measles Rubella(MR),645965,nan
M17 [Vaccines],Measles Rubella(MR),2211500,nan
M17 [Vaccines],Measles Rubella(MR),1519655,nan
M18 [Family Planning],IUD 380 A,149151,nan
M18 [Family Planning],IUD 380 A,14200,nan
M18 [Family Planning],IUD 380 A,64603,nan
M18 [Family Planning],IUD 380 A,60570,nan
M18 [Family Planning],IUD 380 A,38178,nan
M18 [Family Planning],IUD 375 A,9380,nan
M18 [Family Planning],IUD 375 A,3825,nan
M18 [Family Planning],IUD 375 A,43460,nan
M18 [Family Planning],IUD 375 A,26804,nan
M18 [Family Planning],IUD 375 A,-57059,nan
M18 [Family Planning],Condoms,324100,nan
M18 [Family Planning],Condoms,4146360,nan
M18 [Family Planning],Condoms,3516720,nan
M18 [Family Planning],Condoms,3690920,nan
M18 [Family Planning],Condoms,-2737180,nan
M18 [Family Planning],Oral Contraceptive,466990,nan
M18 [Family Planning],Oral Contraceptive,246600,nan
M18 [Family Planning],Oral Contraceptive,82320,nan
M18 [Family Planning],Oral Contraceptive,224475,nan
M18 [Family Planning],Oral Contraceptive,406795,nan
M18 [Family Planning],Emergency Contraceptive Pills,216737,nan
M18 [Family Planning],Emergency Contraceptive Pills,136500,nan
M18 [Family Planning],Emergency Contraceptive Pills,57234,nan
M18 [Family Planning],Emergency Contraceptive Pills,65192,nan
M18 [Family Planning],Emergency Contraceptive Pills,230811,nan
M18 [Family Planning],Centchroman weekly pills,3167615,nan
M18 [Family Planning],Centchroman weekly pills,755438,nan
M18 [Family Planning],Centchroman weekly pills,691358,nan
M18 [Family Planning],Centchroman weekly pills,557584,nan
M18 [Family Planning],Centchroman weekly pills,2674111,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),851,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),750,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),406,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),-305,nan
M18 [Family Planning],Tubal rings,23490,nan
M18 [Family Planning],Tubal rings,19170,nan
M18 [Family Planning],Tubal rings,5400,nan
M18 [Family Planning],Tubal rings,5371,nan
M18 [Family Planning],Tubal rings,31889,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),645870,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),243695,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),397300,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),280645,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),211620,nan
M19 [Other Items],Gloves,86053,nan
M19 [Other Items],Gloves,263325,nan
M19 [Other Items],Gloves,8900,nan
M19 [Other Items],Gloves,280331,nan
M19 [Other Items],Gloves,60147,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),43495700,nan
M19 [Other Items],IFA tablets ( Adult),98854650,nan
M19 [Other Items],IFA tablets ( Adult),9319400,nan
M19 [Other Items],IFA tablets ( Adult),62750850,nan
M19 [Other Items],IFA tablets ( Adult),70280100,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),207700234,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),50043780,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),12967804,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),42746832,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),202029378,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),104594713,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),46406887,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),7375792,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),17679878,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),125945930,nan
M19 [Other Items],IFA Syrup (Paediatric),7077814,nan
M19 [Other Items],IFA Syrup (Paediatric),1516295,nan
M19 [Other Items],IFA Syrup (Paediatric),1193346,nan
M19 [Other Items],IFA Syrup (Paediatric),2048896,nan
M19 [Other Items],IFA Syrup (Paediatric),5351867,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),22650,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),250,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),4250,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),18650,nan
M19 [Other Items],Vit A syrup,96950,nan
M19 [Other Items],Vit A syrup,65319,nan
M19 [Other Items],Vit A syrup,4529,nan
M19 [Other Items],Vit A syrup,65028,nan
M19 [Other Items],Vit A syrup,92712,nan
M19 [Other Items],ORS (New WHO),12086595,nan
M19 [Other Items],ORS (New WHO),3931098,nan
M19 [Other Items],ORS (New WHO),321680,nan
M19 [Other Items],ORS (New WHO),3657665,nan
M19 [Other Items],ORS (New WHO),12038348,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,1742724,nan
M19 [Other Items],Zinc 20 mg tablet,175410,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,284898,nan
M19 [Other Items],Zinc 20 mg tablet,1633236,nan
M19 [Other Items],Albendazole 400 mg tablet,10430879,nan
M19 [Other Items],Albendazole 400 mg tablet,6826500,nan
M19 [Other Items],Albendazole 400 mg tablet,986980,nan
M19 [Other Items],Albendazole 400 mg tablet,5705000,nan
M19 [Other Items],Albendazole 400 mg tablet,10565399,nan
M19 [Other Items],Calcium Tablets,1102550,nan
M19 [Other Items],Calcium Tablets,285000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,485000,nan
M19 [Other Items],Calcium Tablets,902550,nan
M20 [Syringes],Syringes - 0.1 ml (AD),5317824,nan
M20 [Syringes],Syringes - 0.1 ml (AD),3670230,nan
M20 [Syringes],Syringes - 0.1 ml (AD),440130,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2946250,nan
M20 [Syringes],Syringes - 0.1 ml (AD),5601674,nan
M20 [Syringes],Syringes - 0.5 ml (AD),11078980,nan
M20 [Syringes],Syringes - 0.5 ml (AD),10501110,nan
M20 [Syringes],Syringes - 0.5 ml (AD),571320,nan
M20 [Syringes],Syringes - 0.5 ml (AD),7916400,nan
M20 [Syringes],Syringes - 0.5 ml (AD),12953570,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1433259,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),826710,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),58400,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),768186,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1433383,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),227087,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,31884,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,41303,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,3341,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,2670,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,839,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,678,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,7063,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,5470,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,13453,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,662,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),11602,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,12074591,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,11895097,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,5150680,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,5319815,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,2126212,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,244545,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,498360,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,110757,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,11673436,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,3003834,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,1585108,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,91852,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,426,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,381,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),399,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,256852,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,253532,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,254071,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,127929,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,33547,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,210174,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,32162,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,27416,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,4920,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,4257,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,5069,nan
