module,items,urban,rural
M18 [Family Planning],IUD 380 A,104846,nan
M18 [Family Planning],IUD 380 A,9200,nan
M18 [Family Planning],IUD 380 A,10240,nan
M18 [Family Planning],IUD 380 A,10400,nan
M18 [Family Planning],IUD 380 A,93406,nan
M18 [Family Planning],IUD 375 A,47943,nan
M18 [Family Planning],IUD 375 A,2825,nan
M18 [Family Planning],IUD 375 A,6760,nan
M18 [Family Planning],IUD 375 A,4105,nan
M18 [Family Planning],IUD 375 A,39903,nan
M18 [Family Planning],Condoms,1941020,nan
M18 [Family Planning],Condoms,6840,nan
M18 [Family Planning],Condoms,333480,nan
M18 [Family Planning],Condoms,193080,nan
M18 [Family Planning],Condoms,1421300,nan
M18 [Family Planning],Oral Contraceptive,259930,nan
M18 [Family Planning],Oral Contraceptive,15000,nan
M18 [Family Planning],Oral Contraceptive,2600,nan
M18 [Family Planning],Oral Contraceptive,25130,nan
M18 [Family Planning],Oral Contraceptive,247200,nan
M18 [Family Planning],Emergency Contraceptive Pills,18796,nan
M18 [Family Planning],Emergency Contraceptive Pills,0,nan
M18 [Family Planning],Emergency Contraceptive Pills,2500,nan
M18 [Family Planning],Emergency Contraceptive Pills,300,nan
M18 [Family Planning],Emergency Contraceptive Pills,15996,nan
M18 [Family Planning],Centchroman weekly pills,355212,nan
M18 [Family Planning],Centchroman weekly pills,43600,nan
M18 [Family Planning],Centchroman weekly pills,54000,nan
M18 [Family Planning],Centchroman weekly pills,15925,nan
M18 [Family Planning],Centchroman weekly pills,328887,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),688,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),340,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),0,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),348,nan
M18 [Family Planning],Tubal rings,2400,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,0,nan
M18 [Family Planning],Tubal rings,2400,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),423480,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),18790,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),56700,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),38980,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),346590,nan
M19 [Other Items],Gloves,51786,nan
M19 [Other Items],Gloves,27575,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,43906,nan
M19 [Other Items],Gloves,35455,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),2623100,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),0,nan
M19 [Other Items],IFA tablets ( Adult),210000,nan
M19 [Other Items],IFA tablets ( Adult),2413100,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),48742936,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),8040000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),0,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),1616300,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),55166636,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),23779710,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),599686,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),0,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),827897,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),23551499,nan
M19 [Other Items],IFA Syrup (Paediatric),2302292,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),332585,nan
M19 [Other Items],IFA Syrup (Paediatric),1969707,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),8100,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),8100,nan
M19 [Other Items],Vit A syrup,13515,nan
M19 [Other Items],Vit A syrup,720,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,3123,nan
M19 [Other Items],Vit A syrup,11112,nan
M19 [Other Items],ORS (New WHO),3504030,nan
M19 [Other Items],ORS (New WHO),437390,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),440000,nan
M19 [Other Items],ORS (New WHO),3501420,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,456476,nan
M19 [Other Items],Zinc 20 mg tablet,119000,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,107500,nan
M19 [Other Items],Zinc 20 mg tablet,467976,nan
M19 [Other Items],Albendazole 400 mg tablet,891278,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,0,nan
M19 [Other Items],Albendazole 400 mg tablet,8000,nan
M19 [Other Items],Albendazole 400 mg tablet,883278,nan
M19 [Other Items],Calcium Tablets,591000,nan
M19 [Other Items],Calcium Tablets,85000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,83000,nan
M19 [Other Items],Calcium Tablets,593000,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1195860,nan
M20 [Syringes],Syringes - 0.1 ml (AD),400630,nan
M20 [Syringes],Syringes - 0.1 ml (AD),57300,nan
M20 [Syringes],Syringes - 0.1 ml (AD),500146,nan
M20 [Syringes],Syringes - 0.1 ml (AD),1039044,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1935280,nan
M20 [Syringes],Syringes - 0.5 ml (AD),425780,nan
M20 [Syringes],Syringes - 0.5 ml (AD),6320,nan
M20 [Syringes],Syringes - 0.5 ml (AD),818330,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1536410,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),365980,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),212910,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),14000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),208220,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),356670,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),38895,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,266,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,279,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,211,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,146,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,28,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,17,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,343,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,248,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,1092,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,48,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),605,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,1283772,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,1265339,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,749778,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,745302,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,299959,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,3900,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,86904,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,0,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,0,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,875952,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,240896,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,26582,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,2350,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,33,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,28,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),64,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,47391,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,46272,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,46962,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,22318,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,4609,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,42172,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,5330,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,3406,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,941,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,985,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,965,nan
