module,items,urban,rural
M17 [Vaccines],Inactivated Polio Vaccine,1801660,nan
M17 [Vaccines],Inactivated Polio Vaccine,-1848880,nan
M17 [Vaccines],Measles Rubella(MR),-3533720,nan
M17 [Vaccines],Measles Rubella(MR),2040240,nan
M17 [Vaccines],Measles Rubella(MR),670630,nan
M17 [Vaccines],Measles Rubella(MR),1878760,nan
M17 [Vaccines],Measles Rubella(MR),-4005853,nan
M18 [Family Planning],IUD 380 A,-65050,nan
M18 [Family Planning],IUD 380 A,33260,nan
M18 [Family Planning],IUD 380 A,16347,nan
M18 [Family Planning],IUD 380 A,31441,nan
M18 [Family Planning],IUD 380 A,-79578,nan
M18 [Family Planning],IUD 375 A,-884092,nan
M18 [Family Planning],IUD 375 A,78178,nan
M18 [Family Planning],IUD 375 A,70640,nan
M18 [Family Planning],IUD 375 A,469560,nan
M18 [Family Planning],IUD 375 A,-888454,nan
M18 [Family Planning],Condoms,9989710,nan
M18 [Family Planning],Condoms,2320042,nan
M18 [Family Planning],Condoms,1111598,nan
M18 [Family Planning],Condoms,5025232,nan
M18 [Family Planning],Condoms,6270842,nan
M18 [Family Planning],Oral Contraceptive,1208870,nan
M18 [Family Planning],Oral Contraceptive,737005,nan
M18 [Family Planning],Oral Contraceptive,133320,nan
M18 [Family Planning],Oral Contraceptive,610675,nan
M18 [Family Planning],Oral Contraceptive,1210880,nan
M18 [Family Planning],Emergency Contraceptive Pills,493727,nan
M18 [Family Planning],Emergency Contraceptive Pills,89960,nan
M18 [Family Planning],Emergency Contraceptive Pills,95830,nan
M18 [Family Planning],Emergency Contraceptive Pills,152506,nan
M18 [Family Planning],Emergency Contraceptive Pills,338051,nan
M18 [Family Planning],Centchroman weekly pills,3388000,nan
M18 [Family Planning],Centchroman weekly pills,628933,nan
M18 [Family Planning],Centchroman weekly pills,251788,nan
M18 [Family Planning],Centchroman weekly pills,528656,nan
M18 [Family Planning],Centchroman weekly pills,3265289,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2814,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1840,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),150,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),1670,nan
M18 [Family Planning],Injectable Contraceptive MPA (Vials),2834,nan
M18 [Family Planning],Tubal rings,124192,nan
M18 [Family Planning],Tubal rings,8220,nan
M18 [Family Planning],Tubal rings,11908,nan
M18 [Family Planning],Tubal rings,8499,nan
M18 [Family Planning],Tubal rings,112005,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),1707075,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),821320,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),376960,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),671510,nan
M18 [Family Planning],Pregnanct testing Kits (Nischay Kits),1479925,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],Gloves,0,nan
M19 [Other Items],MVA Syringes,3408,nan
M19 [Other Items],MVA Syringes,3408,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,0,nan
M19 [Other Items],MVA Syringes,6816,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Tab. Fluconazole,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Blood Transfusion sets,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],Gluteraldehyde 2%,0,nan
M19 [Other Items],IFA tablets ( Adult),367714710,nan
M19 [Other Items],IFA tablets ( Adult),166966100,nan
M19 [Other Items],IFA tablets ( Adult),3593200,nan
M19 [Other Items],IFA tablets ( Adult),180558100,nan
M19 [Other Items],IFA tablets ( Adult),351729510,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),137566842,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),45170800,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),135000,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),63858996,nan
M19 [Other Items],IFA - Blue (Adolescent 10-19 years),118743646,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),137280462,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),178768838,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),2424900,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),110107675,nan
M19 [Other Items],IFA- Pink (Junior 6-10 years),203103786,nan
M19 [Other Items],IFA Syrup (Paediatric),5320009,nan
M19 [Other Items],IFA Syrup (Paediatric),3706083,nan
M19 [Other Items],IFA Syrup (Paediatric),0,nan
M19 [Other Items],IFA Syrup (Paediatric),3350849,nan
M19 [Other Items],IFA Syrup (Paediatric),5615918,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Paediatrics Antibiotics ( Amoxycillin and Injectable Gentamicin),0,nan
M19 [Other Items],Vit A syrup,64560,nan
M19 [Other Items],Vit A syrup,288480,nan
M19 [Other Items],Vit A syrup,0,nan
M19 [Other Items],Vit A syrup,246002,nan
M19 [Other Items],Vit A syrup,107038,nan
M19 [Other Items],ORS (New WHO),20990517,nan
M19 [Other Items],ORS (New WHO),2550475,nan
M19 [Other Items],ORS (New WHO),0,nan
M19 [Other Items],ORS (New WHO),4097418,nan
M19 [Other Items],ORS (New WHO),19142004,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],RTI /STI colour coded syndromic kits ( I to VII),0,nan
M19 [Other Items],Zinc 20 mg tablet,2658000,nan
M19 [Other Items],Zinc 20 mg tablet,3738700,nan
M19 [Other Items],Zinc 20 mg tablet,0,nan
M19 [Other Items],Zinc 20 mg tablet,3700450,nan
M19 [Other Items],Zinc 20 mg tablet,2548250,nan
M19 [Other Items],Albendazole 400 mg tablet,9852107,nan
M19 [Other Items],Albendazole 400 mg tablet,12021853,nan
M19 [Other Items],Albendazole 400 mg tablet,124,nan
M19 [Other Items],Albendazole 400 mg tablet,11357756,nan
M19 [Other Items],Albendazole 400 mg tablet,11161060,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,10000,nan
M19 [Other Items],Calcium Tablets,0,nan
M19 [Other Items],Calcium Tablets,5400,nan
M19 [Other Items],Calcium Tablets,4600,nan
M20 [Syringes],Syringes - 0.1 ml (AD),57840,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2027700,nan
M20 [Syringes],Syringes - 0.1 ml (AD),442250,nan
M20 [Syringes],Syringes - 0.1 ml (AD),2188150,nan
M20 [Syringes],Syringes - 0.1 ml (AD),-544860,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-2034235,nan
M20 [Syringes],Syringes - 0.5 ml (AD),30947150,nan
M20 [Syringes],Syringes - 0.5 ml (AD),1371726,nan
M20 [Syringes],Syringes - 0.5 ml (AD),33801317,nan
M20 [Syringes],Syringes - 0.5 ml (AD),-6260128,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),2083559,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),526020,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),31000,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),629843,nan
M20 [Syringes],Syringes - 5.0 ml (Disposable),1948736,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of newborn screened for defects at birth (as per RBSK),346512,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 month to 6 years) screened by RBSK mobile health teams at Anganwadi center,6948,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of children (6 years to 18 years) screened by RBSK mobile health teams at Govt and Govt aided schools,10262,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Disease,61938,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Disease,53953,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Deficiency,13728,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Deficiency,12926,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Male children identified with Developmental delay,37654,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Female children identified with Developmental delay,28931,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Medical,153638,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Number of Children Managed by Intervention - Surgical,2217,nan
M21 [Rashtriya Bal Swasthaya Karyakram (RBSK)],Early intervention at DEIC ( District Early Intervention Centre),51344,nan
M22 [Adolscent Health],Girls (6th -12th class) provided 4 IFA tablets in schools,23634191,nan
M22 [Adolscent Health],Boys (6th -12th class) provided 4 IFA tablets in schools,23566596,nan
M22 [Adolscent Health],Girls (6th -12th class) provided albendazole in schools,1834749,nan
M22 [Adolscent Health],Boys (6th -12th class) provided albendazole in schools,1800379,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided 4 IFA tablets at Anganwadi Centres,399839,nan
M22 [Adolscent Health],Number of out of school adolscent girls (10-19 years) provided albendazole at Anganwadi Centres,85529,nan
M22 [Adolscent Health],Number of adolescent girls provided sanitary napkin packs,10073909,nan
M22 [Adolscent Health],Number of sanitary napkin packs sold to adolescent girls,961080,nan
M22 [Adolscent Health],Number of sanitary napkin packs distributed free to ASHA,0,nan
M22 [Adolscent Health],Number of adolescent girls attended monthly meeting,2142842,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children covered under WIFS JUNIOR (6 - 10 years ) provided 4-5 IFA tablets in schools,38133525,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of children (6 - 10 years) provided albendazole in schools,2973068,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) given 4-5 IFA tablets at Anganwadi Centres,345450,nan
M23 [Coverage under WIFS JUNIOR (Weekly Iron Folic Acid Supplementation Programme for children 6 – 1],Number of out of school children (6-10 years) provided albendazole at Anganwadi Centres,25669,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by CMO,567,nan
M24 [Maternal Death Reviews (MDR) Done],Total Maternal Deaths Reviewed (MDR) by DM,496,nan
M24 [Maternal Death Reviews (MDR) Done],Number of maternal deaths reported through Community based Maternal Death Review (CBMDR),502,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Medicines under JSSK,259277,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diet under JSSK,255588,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Diagnostics under JSSK,254612,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Home to facility transport under JSSK,178329,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Interfacility transfers when needed under JSSK,33871,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of Pregnant Women provided - Free Drop Back home under JSSK,200719,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Medicines under JSSK,46648,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Diagnostics under JSSK,46170,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Home to facility transport under JSSK,12671,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Interfacility transfers when needed under JSSK,6232,nan
M25 [Janani Shishu Suraksha Karyakram (JSSK)],Number of sick infants provided - Free Drop Back home under JSSK,6583,nan
